;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome;y;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
168;23;blue-collar;married;primary;no;433;no;no;cellular;20;nov;722;2;136;3;failure;yes;ok;1,5880367755889893;2,6449558092355727;2,0;1,696;100,0;0,0
169;28;services;single;secondary;no;6332;yes;no;telephone;7;may;1547;1;343;4;failure;yes;ok;2,5298452377319336;2,6449558092355727;1,0;1,696;100,0;0,0
170;31;management;single;tertiary;no;3384;no;no;cellular;16;sep;1067;1;104;2;success;yes;ok;1,6539902687072754;2,6449558092355727;1,0;1,696;100,0;0,0
171;34;technician;married;secondary;no;210;yes;yes;cellular;12;may;211;2;205;1;success;yes;ok;2,33099102973938;2,6449558092355727;2,0;1,696;100,0;0,0
172;79;unemployed;single;tertiary;no;993;no;no;cellular;28;jul;115;3;93;1;success;yes;ok;4,282255172729492;2,6449558092355727;2,0;1,696;100,0;0,0
173;29;student;single;secondary;no;1377;yes;no;cellular;3;aug;248;1;98;2;success;yes;ok;1,827181339263916;2,6449558092355727;1,0;1,696;100,0;0,0
174;36;services;single;secondary;no;774;yes;no;cellular;3;feb;231;2;731;1;failure;yes;ok;2,478245735168457;2,6449558092355727;1,0;1,696;100,0;0,0
175;60;management;married;tertiary;no;315;no;no;cellular;18;sep;59;1;183;3;success;no;ok;2,576974391937256;2,6449558092355727;2,0;1,696;100,0;0,0
176;37;technician;married;secondary;no;146;yes;yes;cellular;6;may;792;2;356;36;failure;yes;ok;6,216880798339844;2,6449558092355727;2,0;1,696;100,0;0,0
177;53;services;single;secondary;no;1162;yes;no;cellular;18;may;1043;1;488;1;failure;yes;ok;2,249446392059326;2,6449558092355727;2,0;1,696;100,0;0,0
178;48;management;single;tertiary;no;648;yes;no;cellular;18;nov;290;1;849;2;failure;yes;ok;3,8801348209381104;2,6449558092355727;1,0;1,696;100,0;0,0
179;37;admin.;single;secondary;no;15872;no;no;cellular;4;may;490;3;168;1;failure;no;ok;1,8257497549057007;2,6449558092355727;2,0;1,696;100,0;0,0
180;43;services;married;secondary;no;55796;no;no;cellular;24;jun;482;1;91;2;failure;no;ok;4,67152738571167;2,6449558092355727;2,0;1,696;100,0;0,0
181;38;unemployed;single;tertiary;no;1211;yes;no;cellular;14;may;498;1;358;1;success;yes;ok;1,524271845817566;2,6449558092355727;2,0;1,696;100,0;0,0
182;60;housemaid;married;secondary;no;0;no;no;telephone;4;aug;1151;1;1;7;success;yes;ok;1,8059980869293213;2,6449558092355727;1,0;1,696;100,0;0,0
183;45;blue-collar;married;secondary;no;6879;no;no;cellular;12;oct;835;1;131;1;other;yes;ok;1,331878423690796;2,6449558092355727;1,0;1,696;100,0;0,0
184;57;management;divorced;tertiary;no;408;yes;no;cellular;13;may;402;2;314;1;success;yes;ok;2,3330302238464355;2,6449558092355727;2,0;1,696;100,0;0,0
185;34;housemaid;married;tertiary;no;1265;yes;no;cellular;17;nov;449;1;477;3;failure;yes;ok;1,7491676807403564;2,6449558092355727;2,0;1,696;100,0;0,0
186;37;management;divorced;tertiary;yes;-1;yes;yes;cellular;7;may;1880;1;349;1;success;yes;ok;3,971050500869751;2,6449558092355727;2,0;1,696;100,0;0,0
187;37;admin.;single;tertiary;no;3954;yes;no;cellular;17;apr;1985;1;331;1;failure;yes;ok;3,1614017486572266;2,6449558092355727;1,0;1,696;100,0;0,0
188;53;blue-collar;married;secondary;no;4024;yes;no;cellular;11;nov;796;5;154;1;failure;yes;ok;1,2783098220825195;2,6449558092355727;2,0;1,696;100,0;0,0
189;37;services;married;secondary;no;41234;yes;no;cellular;22;may;1086;1;10;6;failure;yes;ok;3,252194404602051;2,6449558092355727;2,0;1,696;100,0;0,0
190;37;technician;married;tertiary;no;591;no;no;cellular;7;may;181;2;255;5;failure;yes;ok;2,5758347511291504;2,6449558092355727;2,0;1,696;100,0;0,0
191;34;admin.;married;secondary;no;471;yes;no;cellular;8;may;1446;3;340;2;failure;yes;ok;2,3525028228759766;2,6449558092355727;1,0;1,696;100,0;0,0
192;32;services;single;secondary;no;-23;no;no;cellular;27;may;185;1;305;1;failure;yes;ok;2,028087615966797;2,6449558092355727;1,0;1,696;100,0;0,0
193;24;blue-collar;single;primary;no;419;yes;no;cellular;17;nov;1033;1;181;1;failure;yes;ok;1,8776721954345703;2,6449558092355727;2,0;1,696;100,0;0,0
194;28;management;single;tertiary;no;1840;no;no;cellular;19;jan;1472;1;143;10;other;no;ok;1,2870210409164429;2,6449558092355727;2,0;1,696;100,0;0,0
195;38;management;married;tertiary;no;1187;yes;yes;cellular;5;jun;443;2;853;1;failure;yes;ok;3,8899922370910645;2,6449558092355727;2,0;1,696;100,0;0,0
196;35;admin.;single;secondary;no;10;yes;yes;cellular;12;may;1677;1;175;4;failure;yes;ok;3,154416799545288;2,6449558092355727;2,0;1,696;100,0;0,0
197;31;services;married;secondary;no;179;yes;no;cellular;14;may;1756;1;351;1;failure;yes;ok;2,5171778202056885;2,6449558092355727;1,0;1,696;100,0;0,0
198;55;technician;married;secondary;no;517;yes;yes;cellular;6;feb;1527;3;263;4;success;yes;ok;3,546579360961914;2,6449558092355727;2,0;1,696;100,0;0,0
199;30;admin.;married;secondary;no;-150;yes;no;cellular;6;may;984;1;365;1;failure;yes;ok;1,4657901525497437;2,6449558092355727;1,0;1,696;100,0;0,0
200;22;student;single;secondary;no;216;no;no;cellular;8;feb;15;1;187;1;success;no;ok;0,6297468543052673;2,6449558092355727;1,0;1,696;100,0;0,0
201;61;retired;married;tertiary;no;2557;yes;no;cellular;10;feb;1425;2;92;5;success;yes;ok;2,292785167694092;2,6449558092355727;1,0;1,696;100,0;0,0
202;39;management;single;tertiary;no;-145;yes;no;cellular;2;feb;268;2;676;2;failure;yes;ok;2,520249843597412;2,6449558092355727;1,0;1,696;100,0;0,0
203;47;housemaid;single;tertiary;no;6926;no;no;telephone;16;mar;294;1;208;2;failure;no;ok;0,440553218126297;2,6449558092355727;2,0;1,696;100,0;0,0
204;59;technician;married;secondary;no;7766;yes;no;cellular;25;feb;1422;1;82;1;failure;no;ok;1,9899473190307617;2,6449558092355727;1,0;1,696;100,0;0,0
205;35;blue-collar;married;secondary;no;328;yes;no;cellular;13;may;304;3;364;1;other;no;ok;0,3257311284542084;2,6449558092355727;1,0;1,696;100,0;0,0
206;37;management;married;tertiary;no;59;yes;yes;telephone;14;feb;1206;1;213;1;failure;yes;ok;2,2113537788391113;2,6449558092355727;2,0;1,696;100,0;0,0
207;36;technician;married;secondary;no;627;no;yes;cellular;4;feb;146;3;570;27;other;yes;ok;4,956390380859375;2,6449558092355727;2,0;1,696;100,0;0,0
208;28;blue-collar;single;primary;no;431;yes;yes;cellular;13;may;816;2;363;2;failure;yes;ok;2,9239041805267334;2,6449558092355727;2,0;1,696;100,0;0,0
209;48;technician;married;secondary;no;53507;yes;no;cellular;29;jan;414;2;471;3;failure;yes;ok;4,196852207183838;2,6449558092355727;2,0;1,696;100,0;0,0
210;32;blue-collar;married;primary;no;187;no;no;cellular;20;nov;235;15;134;1;failure;no;ok;5,560844421386719;2,6449558092355727;2,0;1,696;100,0;0,0
211;37;admin.;married;secondary;no;7;yes;no;cellular;27;feb;952;7;105;1;other;yes;ok;1,988541603088379;2,6449558092355727;2,0;1,696;100,0;0,0
212;82;blue-collar;married;secondary;no;489;yes;no;cellular;17;apr;552;1;596;1;failure;yes;ok;3,8045053482055664;2,6449558092355727;2,0;1,696;100,0;0,0
213;36;technician;single;secondary;no;12264;no;no;cellular;11;oct;285;10;182;2;failure;no;ok;4,254422187805176;2,6449558092355727;2,0;1,696;100,0;0,0
214;31;unemployed;married;secondary;no;20;no;no;cellular;28;jan;304;1;374;1;failure;yes;ok;1,5909078121185303;2,6449558092355727;1,0;1,696;100,0;0,0
215;33;blue-collar;married;secondary;no;-241;yes;yes;cellular;4;feb;1167;1;253;1;success;yes;ok;3,0026092529296875;2,6449558092355727;2,0;1,696;100,0;0,0
216;29;technician;divorced;secondary;no;113;no;no;cellular;16;aug;1111;2;185;6;success;yes;ok;3,6031665802001953;2,6449558092355727;2,0;1,696;100,0;0,0
217;25;technician;single;secondary;no;1105;yes;no;cellular;30;apr;195;1;13;19;success;yes;ok;3,9718008041381836;2,6449558092355727;2,0;1,696;100,0;0,0
218;46;admin.;married;secondary;no;4958;yes;no;cellular;17;nov;1005;3;748;5;other;yes;ok;3,571850299835205;2,6449558092355727;2,0;1,696;100,0;0,0
219;36;management;single;tertiary;no;671;yes;no;cellular;11;sep;993;1;457;2;failure;yes;ok;1,9681289196014404;2,6449558092355727;2,0;1,696;100,0;0,0
220;57;admin.;married;secondary;no;11;no;no;cellular;26;feb;261;1;265;3;failure;yes;ok;3,0421314239501953;2,6449558092355727;1,0;1,696;100,0;0,0
221;34;entrepreneur;single;tertiary;no;714;yes;no;cellular;21;nov;1075;3;193;4;other;yes;ok;2,0797712802886963;2,6449558092355727;2,0;1,696;100,0;0,0
222;42;admin.;divorced;secondary;no;527;no;no;cellular;22;oct;181;1;666;1;success;no;ok;3,618722438812256;2,6449558092355727;2,0;1,696;100,0;0,0
223;44;housemaid;married;tertiary;no;6203;yes;yes;cellular;17;nov;959;1;188;1;failure;yes;ok;1,6595284938812256;2,6449558092355727;2,0;1,696;100,0;0,0
224;27;admin.;married;tertiary;no;73;yes;no;cellular;30;apr;374;10;79;1;success;no;ok;4,1157379150390625;2,6449558092355727;2,0;1,696;100,0;0,0
225;33;services;married;secondary;no;255;yes;yes;cellular;5;may;237;4;165;4;success;yes;ok;2,324927806854248;2,6449558092355727;1,0;1,696;100,0;0,0
226;48;services;divorced;secondary;no;16035;yes;no;cellular;18;may;800;5;297;1;other;yes;ok;1,66974675655365;2,6449558092355727;2,0;1,696;100,0;0,0
227;29;management;single;tertiary;no;502;no;no;cellular;8;jul;1404;9;87;5;failure;no;ok;3,2638909816741943;2,6449558092355727;2,0;1,696;100,0;0,0
228;75;management;married;tertiary;no;158;no;no;cellular;9;mar;212;3;132;6;success;no;ok;2,9756979942321777;2,6449558092355727;2,0;1,696;100,0;0,0
229;40;admin.;married;secondary;no;7711;yes;no;cellular;20;nov;1394;5;620;1;failure;yes;ok;3,3513810634613037;2,6449558092355727;2,0;1,696;100,0;0,0
230;38;technician;single;secondary;no;7570;yes;yes;cellular;15;may;1910;1;337;6;other;yes;ok;3,193471908569336;2,6449558092355727;2,0;1,696;100,0;0,0
231;43;management;divorced;tertiary;no;36;no;no;cellular;13;feb;978;1;419;1;failure;yes;ok;2,0400326251983643;2,6449558092355727;2,0;1,696;100,0;0,0
232;44;management;married;tertiary;no;1791;no;no;cellular;11;feb;1977;1;190;1;success;yes;ok;3,4491307735443115;2,6449558092355727;1,0;1,696;100,0;0,0
233;37;services;married;secondary;yes;-954;yes;no;cellular;17;nov;1925;1;180;3;success;yes;ok;4,084827899932861;2,6449558092355727;2,0;1,696;100,0;0,0
234;52;technician;married;secondary;no;406;yes;no;cellular;8;jul;194;1;391;2;success;yes;ok;1,7068278789520264;2,6449558092355727;2,0;1,696;100,0;0,0
235;39;self-employed;single;tertiary;yes;2298;yes;yes;cellular;20;apr;1756;2;319;18;other;yes;ok;7,808274745941162;2,6449558092355727;2,0;1,696;100,0;0,0
236;37;blue-collar;divorced;primary;no;117;yes;no;cellular;18;may;717;3;350;4;failure;yes;ok;1,0712934732437134;2,6449558092355727;1,0;1,696;100,0;0,0
237;51;technician;married;tertiary;no;1347;yes;yes;cellular;10;feb;160;1;585;23;failure;yes;ok;4,326120376586914;2,6449558092355727;2,0;1,696;100,0;0,0
238;28;blue-collar;single;primary;no;1518;yes;no;cellular;15;may;648;3;359;3;failure;yes;ok;0,8034701943397522;2,6449558092355727;1,0;1,696;100,0;0,0
239;45;technician;married;secondary;no;2403;no;no;cellular;13;feb;1011;2;84;21;failure;yes;ok;3,904730796813965;2,6449558092355727;2,0;1,696;100,0;0,0
240;31;services;single;secondary;no;181;no;no;cellular;13;nov;239;2;118;2;failure;no;ok;2,3286304473876953;2,6449558092355727;2,0;1,696;100,0;0,0
241;36;blue-collar;married;secondary;no;0;no;no;cellular;24;feb;235;1;244;1;success;yes;ok;3,4397776126861572;2,6449558092355727;2,0;1,696;100,0;0,0
242;87;management;married;tertiary;no;1441;yes;yes;cellular;30;apr;185;1;85;2;success;no;ok;4,9299726486206055;2,6449558092355727;2,0;1,696;100,0;0,0
243;46;management;married;secondary;no;21;yes;no;cellular;7;may;1018;1;338;2;failure;yes;ok;1,6177979707717896;2,6449558092355727;1,0;1,696;100,0;0,0
244;87;blue-collar;married;primary;no;2273;yes;no;cellular;18;feb;253;1;112;2;failure;yes;ok;3,712423324584961;2,6449558092355727;2,0;1,696;100,0;0,0
245;53;entrepreneur;married;primary;no;2144;yes;no;cellular;7;may;806;2;342;1;failure;yes;ok;1,1098132133483887;2,6449558092355727;2,0;1,696;100,0;0,0
246;36;unemployed;married;tertiary;no;7222;yes;no;cellular;4;may;1001;1;181;5;failure;yes;ok;1,6232268810272217;2,6449558092355727;1,0;1,696;100,0;0,0
247;39;blue-collar;married;secondary;no;1403;no;no;cellular;11;jun;214;8;453;2;failure;yes;ok;0,8942281603813171;2,6449558092355727;2,0;1,696;100,0;0,0
248;59;services;married;tertiary;no;2764;no;no;cellular;18;apr;459;1;56;3;failure;no;ok;1,2881419658660889;2,6449558092355727;2,0;1,696;100,0;0,0
249;33;blue-collar;single;primary;no;1036;yes;yes;cellular;16;apr;323;2;704;2;failure;yes;ok;2,5043370723724365;2,6449558092355727;2,0;1,696;100,0;0,0
250;33;technician;married;secondary;no;5083;no;no;cellular;27;oct;730;1;96;2;other;yes;ok;1,0296722650527954;2,6449558092355727;1,0;1,696;100,0;0,0
251;33;management;married;tertiary;no;22867;yes;no;cellular;10;nov;266;2;380;3;failure;no;ok;1,5121500492095947;2,6449558092355727;1,0;1,696;100,0;0,0
252;37;management;single;tertiary;no;1743;yes;no;cellular;18;nov;529;1;562;2;failure;yes;ok;2,435084581375122;2,6449558092355727;2,0;1,696;100,0;0,0
253;35;management;single;tertiary;no;-292;yes;yes;cellular;18;may;943;2;272;6;failure;yes;ok;2,948565721511841;2,6449558092355727;2,0;1,696;100,0;0,0
254;65;unemployed;divorced;secondary;no;588;no;no;cellular;22;jul;110;4;186;1;success;no;ok;2,3470497131347656;2,6449558092355727;2,0;1,696;100,0;0,0
255;48;blue-collar;married;secondary;no;-202;yes;yes;cellular;19;nov;565;1;746;4;success;yes;ok;4,060344696044922;2,6449558092355727;2,0;1,696;100,0;0,0
256;32;blue-collar;married;primary;no;-454;yes;yes;cellular;18;may;1623;5;355;2;failure;no;ok;1,4875054359436035;2,6449558092355727;1,0;1,696;100,0;0,0
257;29;blue-collar;married;primary;no;79;yes;no;cellular;18;may;441;4;356;2;failure;yes;ok;0,7491816282272339;2,6449558092355727;1,0;1,696;100,0;0,0
258;32;technician;single;secondary;no;674;yes;yes;cellular;10;apr;169;1;542;3;failure;yes;ok;1,3452640771865845;2,6449558092355727;2,0;1,696;100,0;0,0
259;34;technician;married;secondary;no;260;yes;no;cellular;17;apr;698;2;238;2;failure;yes;ok;1,2269206047058105;2,6449558092355727;1,0;1,696;100,0;0,0
260;55;blue-collar;married;primary;no;781;yes;no;cellular;3;feb;112;3;593;2;success;yes;ok;2,877747058868408;2,6449558092355727;2,0;1,696;100,0;0,0
261;31;unemployed;married;tertiary;no;330;no;no;cellular;13;jul;309;1;21;3;other;no;ok;1,434246301651001;2,6449558092355727;2,0;1,696;100,0;0,0
262;49;admin.;divorced;secondary;no;-212;yes;yes;cellular;11;may;469;1;350;8;success;yes;ok;2,6407535076141357;2,6449558092355727;2,0;1,696;100,0;0,0
263;47;admin.;married;secondary;no;1934;no;yes;cellular;14;may;225;1;79;1;failure;yes;ok;1,4963984489440918;2,6449558092355727;1,0;1,696;100,0;0,0
264;32;blue-collar;married;secondary;no;557;yes;yes;cellular;4;feb;210;2;462;1;failure;yes;ok;1,0973588228225708;2,6449558092355727;1,0;1,696;100,0;0,0
265;28;self-employed;single;tertiary;no;159;no;no;cellular;11;oct;246;2;85;2;other;yes;ok;1,7995604276657104;2,6449558092355727;2,0;1,696;100,0;0,0
266;53;admin.;married;secondary;no;459;no;no;cellular;14;oct;239;6;192;1;success;no;ok;0,1411501169204712;2,6449558092355727;1,0;1,696;100,0;0,0
267;38;management;single;tertiary;no;15030;yes;no;cellular;27;may;1151;1;174;7;other;yes;ok;2,5139381885528564;2,6449558092355727;2,0;1,696;100,0;0,0
268;43;management;married;tertiary;no;9;yes;no;telephone;8;may;1337;3;358;3;success;yes;ok;3,175163745880127;2,6449558092355727;2,0;1,696;100,0;0,0
269;31;blue-collar;married;secondary;no;295;yes;yes;cellular;13;may;1602;3;344;1;other;yes;ok;2,549751043319702;2,6449558092355727;1,0;1,696;100,0;0,0
270;37;blue-collar;married;primary;no;655;yes;no;cellular;5;feb;395;2;88;4;failure;yes;ok;1,0158333778381348;2,6449558092355727;2,0;1,696;100,0;0,0
271;72;services;divorced;secondary;no;21782;yes;no;cellular;18;nov;1288;5;188;2;failure;yes;ok;3,238844394683838;2,6449558092355727;3,0;1,696;100,0;0,0
272;40;blue-collar;married;primary;no;1411;yes;no;cellular;12;may;934;2;357;2;failure;yes;ok;1,2848283052444458;2,6449558092355727;1,0;1,696;100,0;0,0
273;40;blue-collar;married;secondary;no;709;yes;no;cellular;13;may;761;2;278;3;other;yes;ok;1,3010560274124146;2,6449558092355727;2,0;1,696;100,0;0,0
274;34;admin.;single;secondary;no;4447;yes;no;cellular;19;jun;159;1;84;2;failure;no;ok;2,1548430919647217;2,6449558092355727;1,0;1,696;100,0;0,0
275;58;technician;married;secondary;no;67977;yes;no;cellular;10;feb;511;3;183;6;other;no;ok;5,096881866455078;2,6449558092355727;2,0;1,696;100,0;0,0
276;37;management;married;tertiary;no;0;no;no;cellular;23;jan;426;2;196;1;other;yes;ok;1,0140438079833984;2,6449558092355727;1,0;1,696;100,0;0,0
277;44;services;single;secondary;no;-289;no;yes;cellular;20;nov;487;1;118;1;success;yes;ok;1,9634288549423218;2,6449558092355727;2,0;1,696;100,0;0,0
278;35;blue-collar;married;secondary;no;-100;yes;no;telephone;9;feb;583;7;272;9;success;yes;ok;2,543470859527588;2,6449558092355727;2,0;1,696;100,0;0,0
279;53;blue-collar;married;secondary;no;1103;yes;yes;cellular;4;feb;1090;2;250;4;success;yes;ok;2,934000253677368;2,6449558092355727;2,0;1,696;100,0;0,0
280;43;entrepreneur;married;secondary;no;-480;yes;yes;cellular;13;may;1126;1;350;6;success;yes;ok;2,409764051437378;2,6449558092355727;2,0;1,696;100,0;0,0
281;86;management;single;tertiary;no;35;yes;no;cellular;17;apr;581;1;273;3;failure;yes;ok;3,5548903942108154;2,6449558092355727;2,0;1,696;100,0;0,0
282;29;management;single;tertiary;no;187;yes;no;telephone;28;jan;154;2;555;19;failure;no;ok;4,534582138061523;2,6449558092355727;2,0;1,696;100,0;0,0
283;47;admin.;married;secondary;no;11813;yes;yes;cellular;12;may;409;1;274;6;success;yes;ok;1,4232113361358643;2,6449558092355727;2,0;1,696;100,0;0,0
284;26;management;single;tertiary;no;3;yes;yes;cellular;1;apr;401;1;350;1;success;yes;ok;0,45602357387542725;2,6449558092355727;1,0;1,696;100,0;0,0
285;32;services;married;secondary;no;25784;no;no;cellular;13;may;223;1;299;2;failure;yes;ok;1,7757891416549683;2,6449558092355727;1,0;1,696;100,0;0,0
286;60;self-employed;married;primary;no;362;no;yes;cellular;28;may;326;1;183;6;other;no;ok;1,664729118347168;2,6449558092355727;2,0;1,696;100,0;0,0
287;29;technician;single;tertiary;no;2340;no;no;cellular;26;may;94;1;97;2;success;yes;ok;0,2169187068939209;2,6449558092355727;1,0;1,696;100,0;0,0
288;50;technician;married;primary;no;-315;no;yes;cellular;21;nov;516;7;136;1;success;yes;ok;2,4664218425750732;2,6449558092355727;2,0;1,696;100,0;0,0
289;34;blue-collar;married;secondary;no;78817;yes;no;cellular;11;feb;231;2;297;2;success;yes;ok;6,153249263763428;2,6449558092355727;2,0;1,696;100,0;0,0
290;32;management;single;tertiary;no;354;no;no;cellular;12;aug;363;1;104;3;failure;no;ok;2,324927806854248;2,6449558092355727;1,0;1,696;100,0;0,0
291;50;management;married;tertiary;no;5969;no;no;cellular;22;jan;455;1;14;2;failure;no;ok;2,8086373805999756;2,6449558092355727;2,0;1,696;100,0;0,0
292;33;services;married;secondary;no;72174;no;no;cellular;11;nov;589;1;96;5;failure;yes;ok;5,300950050354004;2,6449558092355727;2,0;1,696;100,0;0,0
293;31;management;single;tertiary;no;59;yes;yes;cellular;6;may;981;2;363;1;failure;yes;ok;0,6623200178146362;2,6449558092355727;1,0;1,696;100,0;0,0
294;35;self-employed;married;tertiary;no;322;yes;no;cellular;4;feb;777;2;272;1;failure;yes;ok;1,080621600151062;2,6449558092355727;2,0;1,696;100,0;0,0
295;31;technician;married;tertiary;no;3338;yes;no;cellular;27;sep;1242;2;746;4;failure;yes;ok;3,937379837036133;2,6449558092355727;2,0;1,696;100,0;0,0
296;56;management;married;primary;no;870;no;no;cellular;14;may;220;1;630;1;failure;no;ok;3,3185300827026367;2,6449558092355727;2,0;1,696;100,0;0,0
297;36;admin.;married;secondary;no;132;no;no;cellular;21;dec;1045;5;124;4;success;yes;ok;1,8001302480697632;2,6449558092355727;2,0;1,696;100,0;0,0
298;84;management;divorced;tertiary;no;4629;no;no;cellular;1;jun;626;1;41;1;failure;yes;ok;2,9279329776763916;2,6449558092355727;2,0;1,696;100,0;0,0
299;37;unemployed;married;tertiary;no;1291;no;no;cellular;5;aug;150;5;97;2;success;no;ok;2,2386043071746826;2,6449558092355727;2,0;1,696;100,0;0,0
300;38;technician;married;secondary;no;318;no;no;cellular;4;feb;2183;1;181;5;failure;yes;ok;3,2573113441467285;2,6449558092355727;1,0;1,696;100,0;0,0
301;36;technician;single;secondary;no;27;yes;no;cellular;17;feb;631;14;260;2;success;no;ok;5,245474338531494;2,6449558092355727;2,0;1,696;100,0;0,0
302;36;technician;married;secondary;no;1345;yes;no;cellular;18;nov;726;1;677;3;success;yes;ok;3,7140212059020996;2,6449558092355727;3,0;1,696;100,0;0,0
303;37;technician;single;secondary;no;3943;no;no;cellular;6;apr;1138;2;138;12;failure;yes;ok;2,469919204711914;2,6449558092355727;2,0;1,696;100,0;0,0
304;28;blue-collar;single;secondary;no;322;no;no;telephone;11;dec;240;6;95;3;other;no;ok;3,1138997077941895;2,6449558092355727;2,0;1,696;100,0;0,0
305;45;management;married;tertiary;no;273;yes;no;cellular;2;jun;163;1;577;2;failure;yes;ok;2,5307509899139404;2,6449558092355727;1,0;1,696;100,0;0,0
306;32;management;single;tertiary;no;574;yes;no;cellular;20;nov;337;1;723;2;failure;yes;ok;3,143695831298828;2,6449558092355727;2,0;1,696;100,0;0,0
307;35;services;married;secondary;no;2048;yes;no;cellular;11;may;219;1;173;8;success;yes;ok;2,5607619285583496;2,6449558092355727;2,0;1,696;100,0;0,0
308;43;housemaid;married;primary;no;260;yes;no;telephone;15;may;991;5;364;3;failure;yes;ok;1,9869729280471802;2,6449558092355727;2,0;1,696;100,0;0,0
309;26;admin.;single;secondary;no;802;no;no;cellular;2;jan;2143;1;2;2;other;yes;ok;5,155011177062988;2,6449558092355727;2,0;1,696;100,0;0,0
310;31;management;married;tertiary;no;527;yes;yes;cellular;15;may;851;2;359;1;failure;yes;ok;1,3626419305801392;2,6449558092355727;1,0;1,696;100,0;0,0
311;46;blue-collar;divorced;primary;no;85;yes;no;cellular;17;apr;1121;1;344;1;failure;yes;ok;2,474062204360962;2,6449558092355727;2,0;1,696;100,0;0,0
312;33;blue-collar;married;secondary;no;139;yes;yes;cellular;18;may;2088;7;291;5;failure;no;ok;3,152695655822754;2,6449558092355727;2,0;1,696;100,0;0,0
313;64;retired;married;secondary;no;1612;no;no;cellular;18;may;336;1;566;5;success;yes;ok;3,4172799587249756;2,6449558092355727;2,0;1,696;100,0;0,0
314;34;blue-collar;married;secondary;no;463;yes;no;cellular;18;may;785;11;360;4;failure;yes;ok;1,4006439447402954;2,6449558092355727;1,0;1,696;100,0;0,0
315;50;technician;divorced;secondary;no;33689;yes;yes;cellular;13;may;698;2;292;1;failure;yes;ok;2,484882354736328;2,6449558092355727;1,0;1,696;100,0;0,0
316;27;student;single;secondary;no;6036;no;no;cellular;31;mar;1120;1;181;1;failure;yes;ok;1,7100884914398193;2,6449558092355727;1,0;1,696;100,0;0,0
317;37;blue-collar;married;primary;no;253;yes;no;cellular;19;nov;936;1;153;2;failure;yes;ok;1,6356663703918457;2,6449558092355727;2,0;1,696;100,0;0,0
318;45;technician;single;tertiary;no;237;yes;no;cellular;14;apr;110;1;562;1;failure;yes;ok;3,372795820236206;2,6449558092355727;2,0;1,696;100,0;0,0
319;34;technician;single;secondary;no;2583;no;no;cellular;28;aug;942;1;95;2;failure;yes;ok;1,5888441801071167;2,6449558092355727;1,0;1,696;100,0;0,0
320;37;blue-collar;married;primary;no;20963;yes;no;telephone;20;apr;704;3;325;3;failure;yes;ok;1,9032090902328491;2,6449558092355727;2,0;1,696;100,0;0,0
321;31;entrepreneur;married;secondary;no;10;yes;yes;cellular;29;aug;1046;3;188;9;failure;yes;ok;1,8340091705322266;2,6449558092355727;2,0;1,696;100,0;0,0
322;41;admin.;divorced;secondary;no;1967;yes;no;cellular;18;may;2099;1;707;1;failure;yes;ok;4,0722246170043945;2,6449558092355727;2,0;1,696;100,0;0,0
323;19;student;single;secondary;no;329;no;no;cellular;30;apr;169;1;190;36;other;no;ok;6,192749500274658;2,6449558092355727;2,0;1,696;100,0;0,0
324;35;management;single;secondary;no;6809;yes;no;telephone;6;may;745;1;273;7;failure;yes;ok;3,3318052291870117;2,6449558092355727;3,0;1,696;100,0;0,0
325;52;student;married;secondary;no;4873;no;no;telephone;6;feb;381;6;213;9;success;yes;ok;2,6334714889526367;2,6449558092355727;2,0;1,696;100,0;0,0
326;38;technician;married;secondary;no;5115;yes;no;cellular;27;jul;1661;1;102;6;success;yes;ok;2,888735771179199;2,6449558092355727;2,0;1,696;100,0;0,0
327;56;management;single;tertiary;no;6507;yes;yes;cellular;29;jan;1614;1;196;1;failure;yes;ok;2,6782338619232178;2,6449558092355727;1,0;1,696;100,0;0,0
328;27;technician;single;secondary;no;261;yes;no;cellular;29;jan;236;2;459;2;failure;yes;ok;1,1131104230880737;2,6449558092355727;1,0;1,696;100,0;0,0
329;28;services;single;secondary;no;261;yes;yes;cellular;9;sep;259;2;98;4;failure;no;ok;3,1765635013580322;2,6449558092355727;2,0;1,696;100,0;0,0
330;47;blue-collar;married;tertiary;no;475;yes;yes;cellular;29;jan;364;2;251;7;success;yes;ok;3,2392032146453857;2,6449558092355727;3,0;1,696;100,0;0,0
331;25;student;single;secondary;no;469;yes;no;cellular;24;feb;75;1;187;2;success;no;ok;2,214648485183716;2,6449558092355727;2,0;1,696;100,0;0,0
332;36;admin.;divorced;tertiary;no;281;no;no;cellular;30;jan;1062;2;2;1;other;yes;ok;1,8132365942001343;2,6449558092355727;1,0;1,696;100,0;0,0
333;40;management;married;tertiary;no;406;yes;no;cellular;13;may;2153;1;371;1;failure;yes;ok;3,988182306289673;2,6449558092355727;2,0;1,696;100,0;0,0
334;59;technician;married;secondary;no;1;no;no;cellular;14;oct;585;1;182;21;failure;no;ok;3,687654972076416;2,6449558092355727;2,0;1,696;100,0;0,0
335;29;technician;single;tertiary;no;2269;yes;no;cellular;20;apr;1100;1;346;1;other;yes;ok;2,2228572368621826;2,6449558092355727;2,0;1,696;100,0;0,0
