;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;Y;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
138;150000;1;3;1;49;7;0;-1;-1;-1;-1;4029;4048;2842;3910;4697;1719;4054;2866;4082;4697;1735;0;1,0;ok;2,5330066680908203;3,543661587893963;2,0;1,85;100,0;0,0
139;30000;1;2;2;25;1;2;2;2;2;2;26623;27703;26753;30107;30614;27190;1800;0;4100;900;114179;40925;0,0;ok;2,7371606826782227;3,543661587893963;1,0;1,85;100,0;0,0
140;110000;1;3;1;35;-1;0;0;0;2;2;67591;69773;71886;76767;78462;79890;3200;3200;6000;3000;139879;3200;0,0;ok;3,447338819503784;3,543661587893963;2,0;1,85;100,0;0,0
141;240000;2;1;2;28;1;2;2;5;-1;-2;5018;2300;0;2500;0;0;0;200;2500;0;0;0;1,0;ok;3,405735731124878;3,543661587893963;2,0;1,85;100,0;0,0
142;50000;2;2;2;42;0;3;0;0;0;0;48080;48062;380799;49311;24663;24854;1763;2112;1756;324;336;351;1,0;ok;3,1346945762634277;3,543661587893963;2,0;1,85;100,0;0,0
143;260000;2;2;2;25;3;-1;-1;0;0;0;5008;10698;3863;56173;94894;5049;10698;3863;56006;5712;1000;100;1,0;ok;1,4828838109970093;3,543661587893963;2,0;1,85;100,0;0,0
144;140000;1;2;1;29;5;0;2;0;0;0;130767;134946;130470;132038;131961;124256;6696;5000;4866;5300;5055;5000;1,0;ok;2,1843321323394775;3,543661587893963;2,0;1,85;100,0;0,0
145;210000;2;2;1;35;-1;-1;-1;2;-1;-1;1338;1508;1409;1549;2454;946;1508;1409;1549;2454;946;1525;1,0;ok;1,6670783758163452;3,543661587893963;1,0;1,85;100,0;0,0
146;210000;2;3;1;47;6;0;0;0;0;0;201169;210942;214523;138786;140918;144099;16286;10011;5000;116833;6000;6000;1,0;ok;4,074921607971191;3,543661587893963;3,0;1,85;100,0;0,0
147;150000;1;1;1;46;0;2;2;2;2;2;148364;150565;150254;64644;40150;41250;5400;5026;1722;1500;3000;108058;0,0;ok;0,694576621055603;3,543661587893963;1,0;1,85;100,0;0,0
148;180000;2;1;2;27;8;0;0;0;0;4;95757;98098;460932;101341;98419;85259;157135;5114;3238;3401;2980;3000;1,0;ok;6,86839485168457;3,543661587893963;4,0;1,85;100,0;0,0
149;150000;2;2;2;40;4;-1;-1;0;0;0;5219;0;5200;1561;1633;230;0;5200;0;72;460;4487;1,0;ok;1,7480159997940063;3,543661587893963;2,0;1,85;100,0;0,0
150;180000;2;1;2;27;5;0;0;0;0;2;101489;78738;247777;44295;44113;37805;10006;8000;1610;10000;1333;8818;1,0;ok;2,4375789165496826;3,543661587893963;3,0;1,85;100,0;0,0
151;230000;2;3;1;38;4;0;0;0;0;0;67810;61602;482988;49242;48831;51125;1980;1823;1771;1896;3232;2026;1,0;ok;3,310098648071289;3,543661587893963;2,0;1,85;100,0;0,0
152;190000;2;1;2;28;0;0;0;2;0;0;46923;48666;336199;50386;43883;34412;2500;2000;3000;2000;2000;2000;1,0;ok;2,2729012966156006;3,543661587893963;2,0;1,85;100,0;0,0
153;70000;2;2;2;27;2;2;2;0;0;0;94795;37375;36498;37516;38587;43924;4000;239944;1929;2000;6000;3700;0,0;ok;6,578223705291748;3,543661587893963;2,0;1,85;100,0;0,0
154;60000;2;3;3;48;7;0;2;2;-1;0;53116;55950;54439;440143;20115;20000;3689;0;0;20907;400;0;1,0;ok;4,502323627471924;3,543661587893963;2,0;1,85;100,0;0,0
155;320000;2;2;1;35;3;0;0;0;0;3;177391;182132;101849;92474;95279;77536;8200;4364;18000;4000;2576;5000;1,0;ok;2,3322813510894775;3,543661587893963;2,0;1,85;100,0;0,0
156;220000;2;3;1;45;7;0;0;0;0;0;176879;182100;184900;170611;438766;83709;10150;10000;10000;10053;4000;3000;1,0;ok;4,831157684326172;3,543661587893963;2,0;1,85;100,0;0,0
157;160000;2;1;2;28;4;0;0;0;0;0;118695;125186;131648;137902;145046;152551;18013;10000;10000;10000;10000;6000;1,0;ok;1,4155058860778809;3,543661587893963;2,0;1,85;100,0;0,0
158;10000;1;2;2;36;0;0;2;7;0;-1;7393;9400;7226;537895;5755;1600;2329;0;1007;2200;1600;3883;1,0;ok;6,005923271179199;3,543661587893963;2,0;1,85;100,0;0,0
159;120000;1;2;1;45;0;0;0;0;0;0;52574;47092;414955;32652;24115;20399;2000;2000;1256;59186;750;623;1,0;ok;3,1321160793304443;3,543661587893963;2,0;1,85;100,0;0,0
160;150000;2;1;2;24;6;-1;-1;-1;-1;3;-200;200;200;200;550;550;600;200;200;550;200;0;1,0;ok;1,8453199863433838;3,543661587893963;2,0;1,85;100,0;0,0
161;450000;1;1;1;54;-1;-1;-1;-1;-2;-2;727;0;477648;0;0;0;0;419;0;0;0;6154;1,0;ok;3,2984890937805176;3,543661587893963;1,0;1,85;100,0;0,0
162;120000;1;2;2;41;1;3;0;0;-1;2;121988;90063;27941;11990;390;390;0;1600;1000;390;390;0;1,0;ok;2,004011869430542;3,543661587893963;2,0;1,85;100,0;0,0
163;230000;1;2;1;37;2;0;0;0;0;0;21374;23695;471021;28240;30450;31798;3000;3000;3000;3000;2000;3000;1,0;ok;3,1533501148223877;3,543661587893963;2,0;1,85;100,0;0,0
164;500000;1;2;1;46;5;0;-1;-1;-1;-1;157046;82603;37528;83629;20894;277926;1652;37550;83642;20894;24038;59021;1,0;ok;3,8746414184570312;3,543661587893963;2,0;1,85;100,0;0,0
165;210000;2;1;2;58;4;-1;-1;-1;-1;-1;1983;422;815;191;-174;472;422;815;191;0;646;1125;1,0;ok;3,219555616378784;3,543661587893963;2,0;1,85;100,0;0,0
166;360000;2;2;2;28;-1;-1;-1;-1;-1;-1;220;2755;1380;0;1999;-1;2755;183494;0;1999;0;500;0,0;ok;4,97207498550415;3,543661587893963;1,0;1,85;100,0;0,0
167;200000;1;1;2;33;5;-2;-2;-2;-2;-2;-18;-18;171119;-18;-18;-18;0;0;0;0;0;0;1,0;ok;2,7035160064697266;3,543661587893963;2,0;1,85;100,0;0,0
168;30000;1;2;2;26;1;2;0;0;0;0;21871;21222;449854;23874;14500;16500;0;1681;2000;2000;2000;2000;1,0;ok;2,953385353088379;3,543661587893963;1,0;1,85;100,0;0,0
169;782794;1;1;1;46;8;-1;-1;-1;-1;-1;3035;5764;46884;80514;391;1487;17290;46915;80871;391;1497;10194;1,0;ok;4,948772430419922;3,543661587893963;3,0;1,85;100,0;0,0
170;280000;1;1;2;31;4;1;-2;-2;-2;-2;0;0;0;787;1233;0;0;0;787;1233;0;0;1,0;ok;2,9830174446105957;3,543661587893963;2,0;1,85;100,0;0,0
171;80000;1;1;1;60;3;0;0;0;0;-2;49246;53315;47740;50100;0;0;5000;3300;6267;190858;0;0;1,0;ok;5,9987688064575195;3,543661587893963;2,0;1,85;100,0;0,0
172;110000;2;2;1;28;2;0;2;0;0;0;96131;106932;422982;75794;76947;79105;14000;27;4000;3000;3000;10000;1,0;ok;2,3156278133392334;3,543661587893963;2,0;1,85;100,0;0,0
173;230000;1;2;1;38;-1;-1;-1;6;-1;-1;326;350337;326;326;326;326;326;326;326;326;326;326;1,0;ok;5,967282772064209;3,543661587893963;2,0;1,85;100,0;0,0
174;20000;1;2;2;24;0;0;2;0;0;0;19401;20610;19682;169447;330218;19466;3232;0;815;858;832;560;1,0;ok;4,3296356201171875;3,543661587893963;2,0;1,85;100,0;0,0
175;110000;1;3;1;34;5;0;0;0;0;0;23751;25068;26351;26996;27754;28597;1717;2000;2000;1500;2000;5000;1,0;ok;1,7364414930343628;3,543661587893963;1,0;1,85;100,0;0,0
176;150000;2;1;2;27;6;-1;-2;-2;-2;-2;539413;0;0;0;0;0;0;0;0;0;0;24948;1,0;ok;5,848419666290283;3,543661587893963;2,0;1,85;100,0;0,0
177;264835;2;2;1;41;2;2;0;0;0;0;133894;130312;128653;100795;95299;86564;0;7347;4000;3450;3300;4000;0,0;ok;0,8984950184822083;3,543661587893963;1,0;1,85;100,0;0,0
178;70000;2;3;1;32;2;0;0;0;2;0;14180;10856;10822;13627;10852;12676;3000;2000;214631;0;2000;3000;1,0;ok;5,052457332611084;3,543661587893963;2,0;1,85;100,0;0,0
179;50000;1;3;3;42;5;0;2;2;0;0;18838;22834;23553;22876;23328;24955;4650;1380;0;832;2000;0;1,0;ok;4,1073408126831055;3,543661587893963;2,0;1,85;100,0;0,0
180;130000;2;2;1;29;-1;2;0;0;0;-1;172094;156589;145398;136115;138893;127502;0;3300;2500;2778;130000;3689;0,0;ok;2,132894277572632;3,543661587893963;2,0;1,85;100,0;0,0
181;430000;2;2;2;42;4;0;0;0;0;0;89395;90052;90604;91200;92134;92834;3243;3200;3185;3500;3500;3420;1,0;ok;2,3223915100097656;3,543661587893963;2,0;1,85;100,0;0,0
182;240000;2;1;3;28;4;0;0;0;0;0;30173;29109;16704;13934;2020;4520;5009;4000;3506;0;2500;4000;1,0;ok;2,3223915100097656;3,543661587893963;2,0;1,85;100,0;0,0
183;80000;2;3;1;49;6;0;0;0;0;0;61267;61300;61001;58759;58212;56534;2179;2226;2004;2132;2030;2057;1,0;ok;2,0837297439575195;3,543661587893963;1,0;1,85;100,0;0,0
184;240000;2;2;1;36;0;0;0;0;-2;-2;230523;237022;235890;0;0;0;11828;6100;197142;0;0;0;1,0;ok;5,089857578277588;3,543661587893963;2,0;1,85;100,0;0,0
185;180000;2;1;1;53;2;7;-1;0;0;-1;46122;1260;29366;5400;0;1599;1260;29366;54;0;1599;0;1,0;ok;5,786795616149902;3,543661587893963;2,0;1,85;100,0;0,0
186;290000;2;1;2;29;5;0;0;0;5;2;263350;73380;67146;68063;63910;170652;8000;10000;5005;8000;15000;10000;1,0;ok;4,597573280334473;3,543661587893963;5,0;1,85;100,0;0,0
187;50000;2;2;1;31;-1;0;0;0;0;0;29767;30206;27905;17174;17533;17240;1615;1670;605;626;179548;567;0,0;ok;4,413285732269287;3,543661587893963;2,0;1,85;100,0;0,0
188;80000;2;1;2;23;5;0;0;0;0;0;23998;17442;15948;17118;9883;8689;239243;2000;6000;500;304;500;1,0;ok;8,19619083404541;3,543661587893963;2,0;1,85;100,0;0,0
189;150000;2;2;1;34;6;-2;-2;1;-2;-2;316;1801;1139;2246;5435;466;1801;1139;2246;5435;466;316;1,0;ok;3,2400829792022705;3,543661587893963;2,0;1,85;100,0;0,0
190;350000;2;2;2;40;6;-2;-2;-2;-2;-2;228280;22062;38491;4683;3797;6677;22181;38683;4706;3816;6708;20105;1,0;ok;3,4186594486236572;3,543661587893963;2,0;1,85;100,0;0,0
191;30000;1;2;2;24;7;0;0;-1;-1;2;25063;22275;0;517;25420;24863;1545;0;1517;25420;0;980;1,0;ok;2,431018114089966;3,543661587893963;1,0;1,85;100,0;0,0
192;300000;1;2;1;40;-2;-2;-2;-2;-2;-2;451467;4347;0;2208;2475;7580;4347;0;2208;2475;7580;475297;1,0;ok;7,979155540466309;3,543661587893963;2,0;1,85;100,0;0,0
193;50000;2;2;2;22;-2;-2;-2;2;-2;-2;0;0;0;848;0;37376;0;0;848;0;632;0;1,0;ok;2,2800042629241943;3,543661587893963;2,0;1,85;100,0;0,0
194;130000;2;3;1;43;4;0;0;0;0;2;74020;71527;66370;43882;41063;29215;5000;3000;2500;4100;0;5000;1,0;ok;1,389153242111206;3,543661587893963;1,0;1,85;100,0;0,0
195;50000;2;2;1;39;0;2;2;-2;-2;-2;5171;513106;-350;-350;-350;-350;0;350;0;0;0;0;0,0;ok;6,652248382568359;3,543661587893963;2,0;1,85;100,0;0,0
196;140000;1;3;1;41;-1;-1;6;0;-1;-1;2139;0;1686;85327;205;6689;0;1686;0;205;6689;0;1,0;ok;4,693531036376953;3,543661587893963;2,0;1,85;100,0;0,0
197;50000;1;1;2;54;0;0;0;0;0;0;48092;35513;348898;32888;19624;20112;2500;2500;3000;2000;2000;2500;1,0;ok;2,1679959297180176;3,543661587893963;1,0;1,85;100,0;0,0
198;50000;2;2;2;36;0;0;0;0;0;2;94228;47635;220311;19574;20295;19439;2000;1500;1000;1800;0;1000;1,0;ok;1,229946494102478;3,543661587893963;1,0;1,85;100,0;0,0
199;200000;1;1;1;54;7;-1;-1;-1;-1;-1;22413;890;298817;2121;0;51110;890;1649;2121;0;51110;1053;1,0;ok;3,4550983905792236;3,543661587893963;2,0;1,85;100,0;0,0
200;518094;2;1;1;40;1;-1;-1;3;-2;-2;0;319;0;0;0;0;319;0;0;0;0;207;1,0;ok;3,577096700668335;3,543661587893963;2,0;1,85;100,0;0,0
201;100000;2;1;2;25;7;1;-1;-1;-1;-2;0;3473;0;1012;0;0;3473;0;1012;0;0;0;1,0;ok;2,523296356201172;3,543661587893963;2,0;1,85;100,0;0,0
202;240000;2;3;1;55;4;0;0;0;0;0;216170;218809;226013;229014;178852;182547;8000;11000;9000;108114;7000;7200;1,0;ok;3,424206495285034;3,543661587893963;2,0;1,85;100,0;0,0
203;50000;1;2;2;42;0;0;0;0;0;0;474671;50586;289316;49763;18373;19187;3000;3000;3003;5000;2000;1500;1,0;ok;4,518985748291016;3,543661587893963;2,0;1,85;100,0;0,0
204;120000;2;3;1;41;8;0;0;0;0;0;108264;109427;111238;113465;114759;117165;3906;4040;4079;86289;4240;4766;1,0;ok;3,7672197818756104;3,543661587893963;2,0;1,85;100,0;0,0
205;100000;2;2;1;42;-1;0;0;0;0;0;976;5476;357432;363641;11254;5934;4500;5000;1000;5200;1052;4000;1,0;ok;3,866687774658203;3,543661587893963;2,0;1,85;100,0;0,0
206;70000;2;1;2;48;6;0;0;0;0;0;62319;65102;63529;61778;42092;36751;6000;4000;3000;5000;5000;2000;1,0;ok;2,0837297439575195;3,543661587893963;1,0;1,85;100,0;0,0
207;30000;1;2;2;30;-1;0;0;0;5;0;27826;28672;147789;30271;24536;22913;1600;1500;1000;1000;1000;1000;1,0;ok;3,4793784618377686;3,543661587893963;2,0;1,85;100,0;0,0
208;20000;1;3;2;36;-1;0;3;-1;0;0;16842;16300;206868;14536;7446;0;1000;390;14536;149;0;8346;1,0;ok;3,010148525238037;3,543661587893963;2,0;1,85;100,0;0,0
209;20000;1;2;3;47;-1;-1;2;2;-1;-1;390;780;390;0;780;0;780;210698;0;780;0;0;0,0;ok;5,752475261688232;3,543661587893963;1,0;1,85;100,0;0,0
210;681592;2;2;1;28;-2;-2;-2;3;-2;-2;1412;1194;404;2851;2959;693;1194;404;2851;2959;782;2657;1,0;ok;4,1946821212768555;3,543661587893963;2,0;1,85;100,0;0,0
211;160000;2;2;1;34;6;0;0;-1;-1;-1;51721;46381;25254;10740;50207;10298;2037;1000;75274;50207;10298;17413;1,0;ok;2,5827813148498535;3,543661587893963;2,0;1,85;100,0;0,0
212;50000;1;2;2;23;0;0;0;2;0;-1;47038;51310;49956;264996;13925;15706;10020;2170;1200;4000;15706;10000;1,0;ok;2,3858115673065186;3,543661587893963;2,0;1,85;100,0;0,0
213;60000;2;3;1;39;1;2;0;0;2;0;413741;29565;236901;34134;23552;24020;0;3000;3638;0;1000;3000;1,0;ok;4,042082786560059;3,543661587893963;2,0;1,85;100,0;0,0
214;200000;2;3;1;50;2;0;0;4;0;5;173952;8611;15818;21813;20890;29890;5000;8000;10000;10000;10000;4686;1,0;ok;4,225002288818359;3,543661587893963;4,0;1,85;100,0;0,0
215;60000;2;3;2;22;2;0;0;0;0;-1;58841;60970;435357;59882;19663;29343;3700;1400;2000;500;30000;1100;1,0;ok;3,4895451068878174;3,543661587893963;2,0;1,85;100,0;0,0
216;200000;2;0;2;24;0;0;0;0;0;0;39723;40586;44233;228148;46252;47207;1353;4000;1267;1500;1500;1500;1,0;ok;2,80251407623291;3,543661587893963;2,0;1,85;100,0;0,0
217;60000;2;2;2;25;6;-1;0;0;0;0;995;7348;7242;6682;6223;7007;7353;2007;2011;2005;3003;3005;1,0;ok;2,431018114089966;3,543661587893963;1,0;1,85;100,0;0,0
218;200000;2;2;1;36;-1;-1;-1;-1;-1;-1;1070;4078;379177;1099;1099;1099;4107;1099;1099;1099;1099;1099;1,0;ok;2,6131818294525146;3,543661587893963;1,0;1,85;100,0;0,0
219;120000;1;2;1;29;-1;-1;2;-1;0;0;579;2718;241563;3783;2522;1261;3580;0;3822;0;0;1261;1,0;ok;1,6607768535614014;3,543661587893963;1,0;1,85;100,0;0,0
220;80000;1;1;2;31;-1;-1;-1;-1;-1;-1;6887;171;1125;492379;0;4811;171;1125;1613;0;4811;0;1,0;ok;4,2200822830200195;3,543661587893963;1,0;1,85;100,0;0,0
221;160000;1;3;2;35;-1;-1;-1;3;-1;-1;396;396;396;0;792;1220;396;396;0;793;1220;0;1,0;ok;3,2121479511260986;3,543661587893963;2,0;1,85;100,0;0,0
222;20000;2;2;1;23;0;0;0;0;0;0;18774;18608;18312;343850;18074;19618;1700;1577;2000;808;2000;2000;1,0;ok;2,797898530960083;3,543661587893963;1,0;1,85;100,0;0,0
223;130000;1;2;1;55;-1;2;2;-1;-1;2;780;780;375889;390;258228;540;390;0;390;1080;0;390;1,0;ok;4,298323154449463;3,543661587893963;2,0;1,85;100,0;0,0
224;150000;1;1;2;23;7;-1;-1;-1;-1;-1;1389;190658;813;3028;5264;208;7139;813;3032;5264;208;3538;1,0;ok;3,6535696983337402;3,543661587893963;2,0;1,85;100,0;0,0
225;50000;2;2;2;38;8;-1;-1;-1;-1;-1;390;390;390;533311;390;390;390;390;390;390;390;390;1,0;ok;5,547008514404297;3,543661587893963;2,0;1,85;100,0;0,0
226;260000;2;1;1;49;1;-2;-2;-1;0;5;0;0;0;1180;1180;0;0;0;1180;108486;0;0;1,0;ok;4,585330486297607;3,543661587893963;2,0;1,85;100,0;0,0
227;110000;2;3;1;63;8;-1;-1;-1;-1;-1;390;390;390;390;780;0;390;390;390;89178;0;390;1,0;ok;4,154030799865723;3,543661587893963;2,0;1,85;100,0;0,0
228;190000;2;2;2;36;4;1;0;0;0;0;187972;188542;190411;190197;180392;163922;8197;8400;6486;6046;6069;5626;1,0;ok;1,560775637626648;3,543661587893963;2,0;1,85;100,0;0,0
229;80000;1;2;1;57;0;0;0;0;0;0;54211;55348;314439;57601;58807;60300;2007;2047;2060;2133;2469;2493;1,0;ok;1,7829697132110596;3,543661587893963;1,0;1,85;100,0;0,0
230;340000;1;1;1;52;8;-2;-2;-2;5;3;30832;33652;35192;30000;10766;33887;33670;35212;30000;10766;33018;30200;1,0;ok;6,6506571769714355;3,543661587893963;4,0;1,85;100,0;0,0
231;100000;1;2;2;34;0;0;0;0;0;0;47908;48909;469459;50974;52021;53186;1800;1830;1850;1894;2000;2000;1,0;ok;2,899515151977539;3,543661587893963;1,0;1,85;100,0;0,0
232;100000;2;2;2;27;0;0;0;0;0;0;516108;88758;393147;89209;84983;81484;4171;4044;3420;3300;3886;2730;1,0;ok;4,662468433380127;3,543661587893963;2,0;1,85;100,0;0,0
233;655527;2;3;1;44;4;0;-1;-1;0;0;187960;22238;310102;97774;100912;152955;15000;7809;97874;32494;100000;31000;1,0;ok;3,5758843421936035;3,543661587893963;4,0;1,85;100,0;0,0
234;70000;2;1;2;26;7;0;0;0;0;0;69754;71377;71225;64644;68427;69893;2791;2939;2364;4876;2557;3599;1,0;ok;2,431018114089966;3,543661587893963;1,0;1,85;100,0;0,0
235;50000;2;1;2;25;-1;-1;-1;-1;-1;-1;574;801;686;527;312;442;801;686;527;312;251986;8016;0,0;ok;6,030148506164551;3,543661587893963;1,0;1,85;100,0;0,0
236;30000;2;2;2;23;2;2;2;2;2;2;34048;33053;33506;41931;38638;35343;196400;1800;9851;0;1183;5132;0,0;ok;6,66343879699707;3,543661587893963;1,0;1,85;100,0;0,0
237;30000;1;2;2;28;2;2;2;2;0;0;35991;35751;141346;32493;32001;33064;2000;1200;0;1500;3100;0;1,0;ok;0,7375324368476868;3,543661587893963;1,0;1,85;100,0;0,0
238;170000;2;3;2;26;2;2;2;0;0;0;63977;63630;51986;90196;50464;48282;2550;0;3500;3000;223908;3000;0,0;ok;5,319674491882324;3,543661587893963;1,0;1,85;100,0;0,0
239;180000;2;2;1;29;0;0;0;0;0;0;25781;26000;470605;297288;26166;26176;1800;1800;1500;1056;950;1000;1,0;ok;3,852996587753296;3,543661587893963;2,0;1,85;100,0;0,0
240;250000;2;2;1;52;4;-2;-2;-2;2;-1;1376;4038;313;316;657;993;4038;313;316;657;993;3039;1,0;ok;3,415098190307617;3,543661587893963;2,0;1,85;100,0;0,0
241;80000;2;3;1;55;0;0;0;0;0;0;82567;84221;80041;322300;15178;14717;3121;8443;1582;548;531;479;1,0;ok;3,312960624694824;3,543661587893963;2,0;1,85;100,0;0,0
242;30000;1;2;2;38;1;-1;-2;-1;-1;-1;315;923;2939;525212;1907;3319;923;2977;1999;3057;3319;1000;1,0;ok;4,552443027496338;3,543661587893963;2,0;1,85;100,0;0,0
243;380000;2;2;1;50;2;0;0;0;2;2;294100;313346;299786;307801;288820;266266;30125;11600;20009;11000;197451;40000;1,0;ok;4,784091472625732;3,543661587893963;2,0;1,85;100,0;0,0
244;120000;2;1;2;28;0;0;0;0;0;0;20578;21742;127883;540820;24665;21833;2000;2000;1312;1009;1000;1000;1,0;ok;4,500154972076416;3,543661587893963;2,0;1,85;100,0;0,0
245;240000;2;1;1;58;6;-1;-1;-1;-1;-1;7217;8204;3001;6861;416559;2729;8210;3001;6866;4681;2729;3138;1,0;ok;6,002331733703613;3,543661587893963;2,0;1,85;100,0;0,0
246;158999;2;1;2;30;3;-1;-1;-1;-1;-2;37012;4810;3969;6657;642;6204;4924;3969;6657;642;6204;7052;1,0;ok;1,6969038248062134;3,543661587893963;2,0;1,85;100,0;0,0
247;210000;1;1;1;39;-1;-1;2;2;-1;2;3391;775;328671;125;800;325;1000;0;0;1000;0;650;1,0;ok;2,268582582473755;3,543661587893963;1,0;1,85;100,0;0,0
248;180000;2;2;2;33;4;0;0;0;0;0;153833;153648;145440;140057;132260;110427;7107;5002;4470;150496;4346;3800;1,0;ok;4,72413969039917;3,543661587893963;2,0;1,85;100,0;0,0
249;150000;2;2;1;27;3;0;0;0;0;0;118533;119911;123914;126447;128773;134930;3375;5000;3583;3402;7226;5000;1,0;ok;2,2932889461517334;3,543661587893963;2,0;1,85;100,0;0,0
250;80000;2;2;1;54;2;2;2;2;2;2;48298;49402;50416;51293;50170;53391;2200;2100;41111;0;4200;2100;1,0;ok;0,9248667359352112;3,543661587893963;1,0;1,85;100,0;0,0
251;20000;2;3;2;22;0;0;0;0;0;0;16063;14928;473202;303817;11867;12850;1565;2006;2011;7000;2000;4000;1,0;ok;4,046144008636475;3,543661587893963;2,0;1,85;100,0;0,0
252;200000;2;2;1;41;7;-1;8;-1;-1;-1;5592;0;1306;1623;620;849;0;1306;1679;620;849;1264;1,0;ok;6,5787200927734375;3,543661587893963;2,0;1,85;100,0;0,0
253;240000;2;1;2;29;2;0;0;0;0;0;236883;241574;244010;239778;191762;196015;8636;9303;8159;5449;5900;387496;1,0;ok;5,445775032043457;3,543661587893963;2,0;1,85;100,0;0,0
254;130000;2;2;1;28;2;2;0;0;0;0;135805;125973;95602;91328;93099;95825;75;196924;3423;3400;4275;2307;0,0;ok;5,28443717956543;3,543661587893963;1,0;1,85;100,0;0,0
255;210000;1;2;1;33;7;-2;-1;-1;-1;-1;538782;0;106669;13333;12780;18472;0;106669;13333;12780;19136;18660;1,0;ok;6,175649642944336;3,543661587893963;2,0;1,85;100,0;0,0
256;60000;2;1;2;28;2;0;2;2;-1;-1;20729;14486;12163;8891;1723;40276;3016;1000;0;1723;40276;3000;1,0;ok;0,694576621055603;3,543661587893963;1,0;1,85;100,0;0,0
257;100000;1;2;2;35;0;0;0;0;0;0;61378;62756;306402;65910;61018;62878;3000;3000;3500;3000;3000;3000;1,0;ok;1,6744067668914795;3,543661587893963;1,0;1,85;100,0;0,0
258;200000;2;3;2;45;4;0;0;0;0;0;69817;71272;76740;67480;68843;70266;2049;70363;1839;1862;1918;2149;1,0;ok;2,2377803325653076;3,543661587893963;2,0;1,85;100,0;0,0
259;500000;2;2;1;39;-2;-2;-2;-2;-2;-2;1948;599;389175;6360;0;70900;599;552;6360;0;6054;0;1,0;ok;2,831535577774048;3,543661587893963;2,0;1,85;100,0;0,0
260;50000;1;3;2;30;4;2;3;2;2;2;31217;33423;32600;31777;33966;34759;3000;0;0;2700;1500;0;1,0;ok;1,0418648719787598;3,543661587893963;1,0;1,85;100,0;0,0
261;30000;2;2;1;46;5;0;0;0;0;2;18971;20344;21705;22537;24161;25128;2000;2000;1500;2000;1500;0;1,0;ok;1,9132494926452637;3,543661587893963;2,0;1,85;100,0;0,0
262;70000;1;1;1;60;4;0;0;0;0;0;69956;70688;68912;70652;50686;47093;2500;3300;87875;2100;2000;2300;1,0;ok;2,4273152351379395;3,543661587893963;2,0;1,85;100,0;0,0
263;30000;2;2;2;51;1;2;2;0;0;0;25382;26480;25761;294863;26507;27249;1800;0;928;960;1181;967;1,0;ok;2,3122544288635254;3,543661587893963;1,0;1,85;100,0;0,0
264;80000;1;2;2;26;6;0;0;-2;-2;-2;60315;61650;0;0;0;0;2850;0;0;0;0;519734;1,0;ok;7,635300159454346;3,543661587893963;2,0;1,85;100,0;0,0
265;320000;1;2;1;42;2;-2;-2;-2;-2;-2;730;1550;0;2000;700;760;1550;0;2000;700;760;810;1,0;ok;1,3891531229019165;3,543661587893963;1,0;1,85;100,0;0,0
266;250000;1;3;1;28;0;0;0;0;0;0;191305;90497;299194;93354;95309;97411;3899;3913;3186;3301;3525;3095;1,0;ok;1,4301522970199585;3,543661587893963;1,0;1,85;100,0;0,0
267;50000;2;2;1;47;-1;0;0;0;0;0;46616;44515;363628;35774;18261;16644;2005;5000;610;631;634;3000;1,0;ok;2,2886273860931396;3,543661587893963;2,0;1,85;100,0;0,0
268;230000;2;3;2;39;2;2;0;0;0;-2;11391;10923;13554;12134;0;0;0;3200;0;0;0;41810;1,0;ok;0,6854043006896973;3,543661587893963;2,0;1,85;100,0;0,0
269;210000;2;1;2;36;5;0;0;0;0;0;21275;18405;76779;67518;66364;65038;2079;67000;2300;2365;2000;2000;1,0;ok;1,9575316905975342;3,543661587893963;2,0;1,85;100,0;0,0
270;60000;2;2;1;27;0;0;0;0;0;0;54900;55948;253724;363248;56564;57464;1971;2000;2003;2003;2070;2140;1,0;ok;2,9774296283721924;3,543661587893963;2,0;1,85;100,0;0,0
271;280000;2;2;1;46;6;0;0;6;0;4;334931;14766;16272;324216;6876;34574;10006;10018;7011;6000;37000;10000;1,0;ok;6,597037315368652;3,543661587893963;6,0;1,85;100,0;0,0
272;200000;1;2;1;31;8;2;2;0;0;0;29070;31302;29192;28170;28763;28453;3019;6;991;1032;1310;2000;1,0;ok;2,431018114089966;3,543661587893963;1,0;1,85;100,0;0,0
273;20000;1;2;1;41;1;-1;-1;-1;0;0;514528;3793;1100;93901;18166;0;3793;1103;17982;384;8;17839;1,0;ok;5,128237247467041;3,543661587893963;2,0;1,85;100,0;0,0
274;180000;2;1;1;26;2;0;0;0;0;0;145403;138232;130553;105894;108248;106517;5440;5051;3835;4106;4250;4028;1,0;ok;1,9865024089813232;3,543661587893963;2,0;1,85;100,0;0,0
275;360000;2;2;2;46;4;2;0;0;0;0;361863;343268;285707;271529;276759;279953;0;11426;9781;10370;13899;9952;1,0;ok;1,0418648719787598;3,543661587893963;1,0;1,85;100,0;0,0
276;170000;1;5;1;45;1;-1;-1;-1;-1;-1;360;360;360;360;360;870;360;360;360;360;870;0;0,0;ok;4,650735378265381;3,543661587893963;2,0;1,85;100,0;0,0
