;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
143;A11;38;A34;A40;731;A61;A75;4;A93;A101;4;A121;47;A143;A152;2;A172;1;A191;A201;0,0;ok;1,80301034450531;2,663858051300049;1,0;1,755;100,0;0,0
144;A12;64;A32;A43;484;A61;A74;3;A94;A103;2;A121;28;A141;A152;1;A172;1;A191;A201;0,0;ok;3,600112199783325;2,663858051300049;2,0;1,755;100,0;0,0
145;A14;12;A34;A49;8866;A61;A73;3;A92;A101;2;A121;51;A143;A152;2;A173;1;A191;A201;0,0;ok;2,2809855937957764;2,663858051300049;2,0;1,755;100,0;0,0
146;A14;15;A34;A43;13900;A61;A73;4;A93;A101;2;A122;31;A143;A152;2;A173;1;A192;A201;0,0;ok;2,918686628341675;2,663858051300049;2,0;1,755;100,0;0,0
147;A11;48;A32;A410;714;A65;A71;3;A93;A101;4;A124;40;A141;A153;1;A171;1;A192;A201;0,0;ok;1,1196751594543457;2,663858051300049;2,0;1,755;100,0;0,0
148;A14;12;A34;A46;12915;A61;A75;2;A92;A101;4;A124;57;A141;A152;3;A172;1;A191;A201;0,0;ok;2,4934024810791016;2,663858051300049;2,0;1,755;100,0;0,0
149;A11;18;A32;A40;1494;A65;A72;1;A93;A101;2;A121;29;A143;A152;1;A172;2;A191;A202;0,0;ok;1,8047698736190796;2,663858051300049;2,0;1,755;100,0;0,0
150;A14;21;A34;A41;16959;A61;A72;1;A93;A101;4;A123;36;A143;A152;1;A174;1;A192;A201;0,0;ok;3,295917272567749;2,663858051300049;2,0;1,755;100,0;0,0
151;A14;24;A34;A41;9277;A65;A73;2;A91;A101;4;A124;48;A143;A153;1;A173;1;A192;A202;1,0;ok;4,9394073486328125;2,663858051300049;2,0;1,755;100,0;0,0
152;A14;24;A33;A49;10848;A65;A73;4;A93;A101;4;A121;69;A143;A152;2;A173;2;A192;A201;0,0;ok;3,185994863510132;2,663858051300049;2,0;1,755;100,0;0,0
153;A11;24;A34;A42;5150;A61;A75;4;A93;A101;4;A123;33;A143;A152;1;A173;1;A192;A201;0,0;ok;2,394947052001953;2,663858051300049;1,0;1,755;100,0;0,0
154;A11;18;A32;A48;750;A61;A71;4;A92;A103;1;A121;27;A143;A152;1;A171;1;A191;A201;1,0;ok;3,4543495178222656;2,663858051300049;2,0;1,755;100,0;0,0
155;A12;19;A32;A43;2118;A61;A73;2;A93;A101;2;A121;37;A143;A152;1;A172;2;A191;A201;0,0;ok;0,6010034084320068;2,663858051300049;1,0;1,755;100,0;0,0
156;A11;50;A34;A43;1934;A61;A75;2;A93;A101;2;A124;26;A143;A152;2;A173;1;A191;A201;0,0;ok;3,309316396713257;2,663858051300049;2,0;1,755;100,0;0,0
157;A11;24;A32;A48;13761;A65;A75;4;A93;A101;4;A124;49;A141;A153;1;A173;2;A192;A201;0,0;ok;3,0720973014831543;2,663858051300049;2,0;1,755;100,0;0,0
158;A12;12;A32;A45;5464;A61;A73;4;A93;A101;2;A123;30;A143;A152;1;A173;1;A191;A201;1,0;ok;0,8116677403450012;2,663858051300049;1,0;1,755;100,0;0,0
159;A12;18;A34;A43;4746;A61;A72;4;A93;A101;2;A122;25;A143;A152;2;A172;1;A191;A201;1,0;ok;1,6227093935012817;2,663858051300049;1,0;1,755;100,0;0,0
160;A14;24;A32;A40;947;A61;A74;4;A93;A101;3;A124;38;A141;A153;1;A173;2;A191;A201;1,0;ok;0,798315703868866;2,663858051300049;1,0;1,755;100,0;0,0
161;A14;30;A34;A43;10189;A65;A71;4;A93;A101;1;A121;47;A143;A152;1;A173;1;A192;A201;0,0;ok;3,50697922706604;2,663858051300049;3,0;1,755;100,0;0,0
162;A14;48;A32;A44;3051;A61;A73;3;A93;A101;4;A123;54;A143;A152;1;A173;1;A191;A201;1,0;ok;2,394947052001953;2,663858051300049;1,0;1,755;100,0;0,0
163;A11;45;A32;A42;3650;A61;A72;1;A92;A101;4;A123;22;A143;A151;1;A173;1;A191;A201;0,0;ok;1,6227093935012817;2,663858051300049;1,0;1,755;100,0;0,0
164;A11;12;A31;A43;385;A61;A74;4;A92;A101;3;A121;58;A143;A152;4;A172;1;A192;A201;0,0;ok;2,7434465885162354;2,663858051300049;1,0;1,755;100,0;0,0
165;A14;10;A34;A42;17947;A65;A72;2;A94;A101;1;A123;26;A143;A152;2;A173;1;A191;A202;0,0;ok;2,7843446731567383;2,663858051300049;2,0;1,755;100,0;0,0
166;A11;24;A33;A40;4870;A61;A73;3;A94;A102;4;A124;53;A143;A153;2;A173;2;A191;A201;0,0;ok;2,1572318077087402;2,663858051300049;2,0;1,755;100,0;0,0
167;A12;12;A34;A42;9356;A65;A75;2;A93;A101;4;A122;49;A143;A151;1;A173;1;A192;A201;0,0;ok;1,704953908920288;2,663858051300049;2,0;1,755;100,0;0,0
168;A11;24;A34;A41;17296;A65;A74;3;A93;A101;4;A122;43;A143;A152;2;A173;1;A192;A201;0,0;ok;3,272141695022583;2,663858051300049;2,0;1,755;100,0;0,0
169;A12;67;A32;A40;14555;A65;A72;1;A93;A101;2;A122;23;A143;A152;1;A171;1;A192;A201;1,0;ok;3,749490737915039;2,663858051300049;2,0;1,755;100,0;0,0
170;A11;30;A32;A42;1736;A61;A74;3;A92;A101;4;A121;31;A143;A152;1;A172;1;A191;A201;0,0;ok;2,627941370010376;2,663858051300049;2,0;1,755;100,0;0,0
171;A14;15;A31;A43;11318;A62;A75;4;A93;A101;4;A123;34;A141;A152;4;A172;2;A191;A201;0,0;ok;4,820651531219482;2,663858051300049;2,0;1,755;100,0;0,0
172;A11;70;A34;A40;2799;A61;A73;2;A93;A101;2;A121;36;A143;A151;2;A173;2;A191;A201;0,0;ok;3,666121006011963;2,663858051300049;1,0;1,755;100,0;0,0
173;A14;10;A32;A41;10551;A65;A72;1;A92;A101;4;A121;31;A143;A151;1;A173;1;A191;A201;0,0;ok;1,2868928909301758;2,663858051300049;1,0;1,755;100,0;0,0
174;A12;24;A32;A41;3512;A62;A74;2;A93;A101;3;A123;38;A141;A152;2;A173;1;A192;A202;1,0;ok;4,60194730758667;2,663858051300049;2,0;1,755;100,0;0,0
175;A14;48;A33;A43;12749;A63;A71;4;A93;A101;1;A121;37;A143;A152;1;A174;1;A192;A201;0,0;ok;3,001586675643921;2,663858051300049;2,0;1,755;100,0;0,0
176;A12;6;A33;A45;17602;A61;A71;4;A93;A101;4;A122;47;A143;A152;1;A174;1;A192;A201;0,0;ok;3,4806389808654785;2,663858051300049;2,0;1,755;100,0;0,0
177;A13;12;A32;A43;17179;A61;A73;3;A94;A101;1;A123;40;A143;A152;1;A173;1;A191;A201;0,0;ok;2,6919829845428467;2,663858051300049;2,0;1,755;100,0;0,0
178;A11;12;A32;A42;652;A61;A75;4;A92;A103;4;A122;24;A143;A151;1;A173;1;A191;A201;1,0;ok;3,4361674785614014;2,663858051300049;1,0;1,755;100,0;0,0
179;A14;36;A32;A45;4686;A61;A73;2;A93;A101;2;A122;32;A143;A153;1;A174;1;A192;A201;0,0;ok;2,564657211303711;2,663858051300049;2,0;1,755;100,0;0,0
180;A14;18;A34;A40;1530;A61;A73;3;A93;A102;2;A122;32;A141;A152;2;A173;1;A192;A201;0,0;ok;2,6496365070343018;2,663858051300049;2,0;1,755;100,0;0,0
181;A11;68;A34;A42;4272;A61;A75;1;A92;A101;4;A122;24;A141;A152;2;A173;1;A191;A201;0,0;ok;3,849421501159668;2,663858051300049;2,0;1,755;100,0;0,0
182;A12;23;A34;A40;958;A61;A74;2;A93;A101;2;A121;47;A143;A152;2;A172;2;A191;A201;0,0;ok;1,11665678024292;2,663858051300049;2,0;1,755;100,0;0,0
183;A14;48;A32;A49;3914;A61;A73;4;A91;A101;2;A121;38;A141;A153;1;A173;1;A191;A201;0,0;ok;3,1218369007110596;2,663858051300049;2,0;1,755;100,0;0,0
184;A12;18;A34;A42;11072;A61;A71;3;A93;A101;4;A122;40;A142;A152;2;A174;1;A192;A201;0,0;ok;1,0959259271621704;2,663858051300049;2,0;1,755;100,0;0,0
185;A12;12;A32;A43;625;A61;A72;4;A94;A102;1;A121;53;A141;A152;1;A172;1;A191;A201;0,0;ok;2,7246487140655518;2,663858051300049;2,0;1,755;100,0;0,0
186;A14;22;A32;A43;10222;A65;A72;4;A93;A101;3;A124;37;A142;A152;1;A173;1;A192;A201;0,0;ok;2,4033401012420654;2,663858051300049;3,0;1,755;100,0;0,0
187;A14;48;A32;A40;3931;A61;A74;4;A92;A101;4;A124;46;A143;A153;1;A173;2;A191;A201;1,0;ok;2,7271981239318848;2,663858051300049;2,0;1,755;100,0;0,0
188;A14;48;A34;A46;6110;A61;A73;1;A93;A103;3;A124;31;A141;A153;1;A173;1;A192;A201;1,0;ok;3,4361674785614014;2,663858051300049;1,0;1,755;100,0;0,0
189;A12;18;A32;A49;1941;A62;A73;4;A94;A101;2;A122;35;A143;A152;1;A172;1;A192;A201;0,0;ok;1,8208037614822388;2,663858051300049;2,0;1,755;100,0;0,0
190;A14;12;A32;A43;1963;A61;A71;4;A93;A101;2;A123;75;A143;A151;2;A174;2;A192;A201;0,0;ok;4,176138401031494;2,663858051300049;2,0;1,755;100,0;0,0
191;A12;24;A32;A41;9850;A63;A72;3;A92;A101;4;A123;28;A143;A151;1;A173;1;A191;A201;0,0;ok;0,9650856256484985;2,663858051300049;1,0;1,755;100,0;0,0
192;A14;36;A33;A43;4463;A61;A73;4;A93;A101;2;A123;26;A143;A152;2;A174;2;A192;A201;1,0;ok;2,4551429748535156;2,663858051300049;1,0;1,755;100,0;0,0
193;A14;6;A31;A40;8852;A63;A73;1;A94;A101;2;A123;24;A143;A152;1;A173;1;A191;A201;0,0;ok;2,9705662727355957;2,663858051300049;2,0;1,755;100,0;0,0
194;A13;49;A34;A46;2319;A61;A72;2;A91;A101;1;A123;33;A143;A151;1;A173;1;A192;A201;0,0;ok;2,626901149749756;2,663858051300049;2,0;1,755;100,0;0,0
195;A13;18;A32;A42;13817;A61;A73;2;A93;A101;1;A121;34;A143;A152;3;A172;2;A191;A201;0,0;ok;3,5394704341888428;2,663858051300049;2,0;1,755;100,0;0,0
196;A14;24;A34;A42;13671;A64;A73;4;A93;A101;4;A121;50;A143;A152;1;A173;1;A192;A201;0,0;ok;1,664381504058838;2,663858051300049;1,0;1,755;100,0;0,0
197;A12;18;A33;A49;2427;A61;A72;4;A93;A101;2;A122;42;A143;A152;2;A173;1;A191;A201;0,0;ok;3,466712713241577;2,663858051300049;2,0;1,755;100,0;0,0
198;A14;15;A32;A41;12967;A61;A73;3;A93;A101;2;A123;30;A141;A152;1;A173;1;A192;A201;0,0;ok;2,906898260116577;2,663858051300049;2,0;1,755;100,0;0,0
199;A11;24;A32;A40;1442;A61;A74;2;A92;A101;4;A123;23;A143;A152;2;A173;1;A191;A201;1,0;ok;2,558940887451172;2,663858051300049;2,0;1,755;100,0;0,0
