;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;label;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
120;A12;39,0;A33;A43;4933,0;A61;A73;2,0;A93;A101;2,0;A121;25,0;A143;A152;2,0;A173;1,0;A192;A201;0,7;ok;4,230164051055908;3,4043896621465684;4,0;5,075;100,0;0,0
121;A14;24,0;A33;A42;3345,0;A62;A73;4,0;A92;A101;2,0;A123;54,75;A143;A152;2,0;A174;1,0;A192;A201;0,7;ok;4,085692882537842;3,4043896621465684;10,0;5,075;100,0;0,0
122;A14;12,0;A32;A40;1768,0;A61;A73;3,0;A93;A101;1,9375;A124;24,0;A141;A151;1,0;A171;1,0625;A191;A201;0,7;ok;3,860037088394165;3,4043896621465684;5,0;5,075;100,0;0,0
123;A11;33,0;A33;A42;3349,0;A63;A73;4,0;A93;A101;3,9375;A124;34,5;A143;A153;1,0;A171;2,0;A192;A201;0,7;ok;2,459954023361206;3,4043896621465684;6,0;5,075;100,0;0,0
124;A11;9,0;A32;A40;1390,9999999999998;A62;A73;1,9375;A92;A101;1,0;A121;27,0;A141;A152;1,0;A173;2,0;A191;A201;0,7;ok;5,267765998840332;3,4043896621465684;7,0;5,075;100,0;0,0
125;A14;36,375;A32;A42;3422,0;A63;A72;4,0;A93;A101;4,0;A121;47,0;A141;A151;3,0;A173;2,0;A192;A201;0,7;ok;3,6687238216400146;3,4043896621465684;5,0;5,075;100,0;0,0
126;A12;16,1875;A34;A40;2146,0;A61;A74;1,1874999999999998;A92;A102;3,0;A121;21,750000000000004;A141;A152;2,0;A173;1,0;A191;A201;0,7;ok;4,178813934326172;3,4043896621465684;9,0;5,075;100,0;0,0
127;A11;15,0;A31;A42;1520,0;A65;A75;4,0;A93;A102;4,0;A122;63,0;A143;A152;1,0;A173;1,0;A191;A201;0,7;ok;3,941804885864258;3,4043896621465684;3,0;5,075;100,0;0,0
128;A11;28,5;A34;A41;6808,71875;A65;A73;2,125;A92;A102;4,0;A122;46,0;A142;A152;1,9375;A173;2,0;A191;A201;0,7;ok;4,27121114730835;3,4043896621465684;10,0;5,075;100,0;0,0
129;A14;18,0;A31;A42;2051,0;A61;A72;4,0;A93;A102;1,0;A121;33,0;A143;A152;1,0;A174;1,0;A191;A201;0,7;ok;2,397669792175293;3,4043896621465684;4,0;5,075;100,0;0,0
130;A12;24,0;A30;A42;3158,4375;A62;A72;2,0;A93;A101;4,0;A121;20,0;A143;A152;1,0;A173;1,0;A191;A201;0,7;ok;3,696510076522827;3,4043896621465684;7,0;5,075;100,0;0,0
131;A11;24,0;A34;A43;3660,0;A61;A73;2,0;A92;A101;3,9375;A123;28,0;A143;A152;1,0;A173;1,0;A191;A201;1,158257569495584;ok;1,6807537078857422;3,4043896621465684;2,0;5,075;100,0;0,0
132;A11;17,25;A32;A49;1442,0;A62;A74;3,9375;A92;A101;4,0;A121;23,0;A143;A151;2,0;A173;1,0;A191;A201;1,158257569495584;ok;3,8137733936309814;3,4043896621465684;5,0;5,075;100,0;0,0
133;A11;16,5;A34;A43;1138,0;A61;A73;4,0;A93;A101;4,0;A122;25,0;A141;A151;2,0;A173;1,0;A191;A201;0,7;ok;3,2937912940979004;3,4043896621465684;5,0;5,075;100,0;0,0
134;A12;30,0;A34;A43;5771,0;A61;A72;3,9375;A92;A101;2,0;A123;25,0625;A141;A152;2,0;A173;1,0;A192;A201;0,7;ok;3,8273725509643555;3,4043896621465684;6,0;5,075;100,0;0,0
135;A11;18,0;A32;A43;2260,0;A61;A73;4,0;A93;A101;4,0;A124;65,0;A142;A153;2,0;A173;1,0;A191;A201;0,7;ok;1,1364037990570068;3,4043896621465684;2,0;5,075;100,0;0,0
136;A13;24,375;A32;A42;2266,1875;A63;A72;2,0;A93;A101;1,9375;A123;26,0;A143;A152;1,0625;A171;2,0;A191;A201;0,7;ok;3,8837225437164307;3,4043896621465684;8,0;5,075;100,0;0,0
137;A12;12,0;A32;A43;11196,9375;A64;A74;1,9375;A91;A101;4,0;A121;61,0;A143;A152;1,0;A171;1,0;A191;A201;0,7;ok;3,2689099311828613;3,4043896621465684;3,0;5,075;100,0;0,0
138;A11;6,0;A30;A40;662,0;A62;A72;3,0;A93;A101;4,0;A124;41,0;A143;A152;1,0;A171;2,0;A192;A201;0,7;ok;3,4550936222076416;3,4043896621465684;3,0;5,075;100,0;0,0
139;A14;18,0;A31;A41;1940,0;A61;A72;3,0625;A93;A103;4,0;A123;35,5;A143;A152;1,0;A171;1,0625;A191;A201;1,158257569495584;ok;5,52640962600708;3,4043896621465684;11,0;5,075;100,0;0,0
140;A12;36,0;A32;A43;2601,0;A61;A74;4,0;A93;A101;4,0;A123;24,0;A143;A152;1,0;A173;1,0;A191;A201;1,158257569495584;ok;1,6019326448440552;3,4043896621465684;2,0;5,075;100,0;0,0
141;A14;48,0;A32;A49;12204,0;A65;A73;2,0;A93;A101;2,0;A123;48,0;A141;A152;1,0;A174;1,0;A192;A201;1,158257569495584;ok;2,3531322479248047;3,4043896621465684;2,0;5,075;100,0;0,0
142;A11;23,25;A34;A40;5507,0;A61;A71;3,0625;A92;A102;3,9375;A123;43,1875;A142;A151;2,0;A174;1,0;A192;A201;0,7;ok;6,639980792999268;3,4043896621465684;14,0;5,075;100,0;0,0
143;A11;18,0;A32;A43;433,0;A61;A74;3,0;A92;A102;4,0;A121;22,0;A143;A151;1,0;A173;1,0;A192;A201;0,7;ok;4,02189302444458;3,4043896621465684;3,0;5,075;100,0;0,0
144;A14;16,5;A32;A42;4611,0;A61;A72;2,0;A92;A101;4,0;A122;32,0;A141;A152;2,0;A174;1,0;A191;A201;0,7;ok;3,363823175430298;3,4043896621465684;5,0;5,075;100,0;0,0
145;A14;11,8125;A32;A40;2762,0;A65;A73;0,9999999999999998;A92;A102;2,0;A122;25,0;A141;A152;1,0;A173;1,0;A192;A201;0,7;ok;3,0813496112823486;3,4043896621465684;5,0;5,075;100,0;0,0
146;A14;30,0;A30;A49;4272,0;A62;A75;2,0;A93;A101;2,0;A122;26,0;A143;A151;2,0;A171;1,0;A192;A201;0,7;ok;3,965632915496826;3,4043896621465684;4,0;5,075;100,0;0,0
147;A12;39,0;A33;A46;11760,0;A65;A74;2,0;A93;A101;3,0;A124;32,0;A143;A151;1,0;A173;1,0625;A192;A201;1,158257569495584;ok;2,033513069152832;3,4043896621465684;2,0;5,075;100,0;0,0
148;A12;36,0;A33;A40;2225,0;A61;A75;4,0;A93;A101;4,0;A124;57,0;A141;A153;2,0;A171;1,0;A191;A201;0,7;ok;2,46274733543396;3,4043896621465684;2,0;5,075;100,0;0,0
149;A13;16,125;A30;A42;1474,0;A61;A72;4,0;A92;A101;1,0625;A122;33,0;A143;A152;1,0;A174;1,0;A192;A201;0,7;ok;2,837146759033203;3,4043896621465684;4,0;5,075;100,0;0,0
150;A11;12,0;A31;A46;1402,0;A63;A74;3,0;A92;A101;4,0;A123;37,0;A143;A151;1,0;A173;1,0;A192;A201;0,7;ok;3,797400712966919;3,4043896621465684;3,0;5,075;100,0;0,0
151;A12;18,0;A32;A40;1259,5625;A64;A72;3,0;A94;A101;3,0;A122;36,0;A141;A152;1,0;A171;1,0;A191;A201;0,7;ok;4,124149322509766;3,4043896621465684;5,0;5,075;100,0;0,0
152;A14;14,0;A33;A40;840,875;A61;A73;4,0;A93;A101;2,0;A123;27,0;A143;A152;2,0;A173;1,0;A191;A202;1,158257569495584;ok;4,7848219871521;3,4043896621465684;3,0;5,075;100,0;0,0
153;A13;15,0;A32;A40;1271,0;A65;A73;3,0;A93;A101;4,0;A124;38,75;A142;A153;2,0;A173;1,0;A191;A201;0,7;ok;3,207002639770508;3,4043896621465684;5,0;5,075;100,0;0,0
154;A13;24,0;A32;A43;1257,9999999999998;A63;A73;3,0;A92;A101;4,0;A123;57,0;A143;A151;1,0;A174;1,0;A191;A201;1,158257569495584;ok;3,2723236083984375;3,4043896621465684;3,0;5,075;100,0;0,0
155;A11;12,0;A31;A40;3565,0;A61;A72;2,0;A91;A102;1,0625;A121;36,3125;A143;A151;2,0;A171;2,0;A192;A201;0,7;ok;6,542964935302734;3,4043896621465684;11,0;5,075;100,0;0,0
156;A11;12,0;A32;A40;3386,0;A61;A75;3,0;A92;A101;4,0;A124;35,0;A142;A153;1,0;A171;1,0;A192;A201;0,7;ok;2,189450979232788;3,4043896621465684;4,0;5,075;100,0;0,0
157;A13;12,375;A32;A40;1373,2499999999998;A61;A75;2,0;A92;A102;2,0625;A122;36,0;A141;A152;2,0;A173;1,0625;A192;A201;0,7;ok;2,9565420150756836;3,4043896621465684;9,0;5,075;100,0;0,0
158;A11;24,0;A34;A40;5745,90625;A61;A73;4,0;A93;A101;2,0;A121;27,0;A143;A153;2,0;A173;1,0;A191;A201;0,7;ok;3,5916872024536133;3,4043896621465684;5,0;5,075;100,0;0,0
159;A14;9,750000000000002;A33;A42;960,0;A64;A73;3,0;A92;A101;4,0;A123;30,0;A143;A152;2,0;A173;1,0;A191;A201;0,7;ok;2,221313953399658;3,4043896621465684;4,0;5,075;100,0;0,0
160;A12;18,0;A34;A40;1056,0;A61;A75;3,0;A93;A101;3,0;A123;30,0;A141;A152;2,0;A173;1,0;A191;A201;0,7;ok;4,020533084869385;3,4043896621465684;2,0;5,075;100,0;0,0
161;A13;42,0;A30;A49;6289,0;A61;A72;2,0;A94;A101;1,0;A121;33,0;A143;A151;2,0;A173;1,0;A191;A201;0,7;ok;4,1816301345825195;3,4043896621465684;3,0;5,075;100,0;0,0
162;A14;9,0;A31;A40;2753,0;A62;A75;2,9375;A93;A102;3,8125;A124;35,0;A143;A152;2,0;A173;2,0;A191;A201;0,7;ok;4,115036487579346;3,4043896621465684;8,0;5,075;100,0;0,0
163;A11;10,0;A31;A40;2271,25;A61;A72;2,125;A93;A101;2,0;A124;24,625;A143;A152;1,0;A173;1,0625;A191;A201;0,7;ok;5,174383163452148;3,4043896621465684;12,0;5,075;100,0;0,0
164;A11;48,0;A32;A41;10297,0;A61;A74;4,0;A93;A101;3,8125;A124;39,0;A142;A152;1,875;A174;2,0;A191;A201;1,158257569495584;ok;3,4920196533203125;3,4043896621465684;5,0;5,075;100,0;0,0
165;A14;36,0;A32;A40;14318,0;A61;A75;4,0;A93;A101;2,125;A123;57,0;A143;A152;1,0;A174;1,0625;A192;A201;1,158257569495584;ok;2,504204034805298;3,4043896621465684;5,0;5,075;100,0;0,0
166;A12;27,75;A34;A42;4249,0;A61;A71;3,9375;A94;A101;2,0;A123;28,0;A143;A152;2,0;A174;1,0;A191;A201;1,158257569495584;ok;1,0679845809936523;3,4043896621465684;3,0;5,075;100,0;0,0
167;A11;23,625;A32;A42;929,0;A65;A74;4,0;A93;A101;2,0;A123;30,5;A142;A151;1,0;A173;1,0;A192;A201;0,7;ok;2,9444448947906494;3,4043896621465684;4,0;5,075;100,0;0,0
168;A12;9,0;A32;A42;959,0;A62;A73;0,9999999999999998;A92;A101;2,0;A123;29,0;A143;A152;1,0;A174;1,0;A191;A202;0,7;ok;1,516066312789917;3,4043896621465684;2,0;5,075;100,0;0,0
169;A11;21,0;A30;A40;2688,25;A62;A75;0,9999999999999998;A92;A101;2,0;A121;31,0;A143;A152;1,0;A171;1,0625;A191;A201;0,7;ok;5,136940002441406;3,4043896621465684;9,0;5,075;100,0;0,0
170;A12;48,0;A30;A40;8358,0;A63;A72;0,9999999999999998;A93;A101;1,0625;A123;30,0;A143;A151;2,0;A173;1,0;A191;A201;0,7;ok;2,027768611907959;3,4043896621465684;3,0;5,075;100,0;0,0
171;A14;27,0;A32;A40;2301,0;A65;A72;4,0;A92;A102;4,0;A122;22,0;A143;A152;1,0;A171;1,0;A191;A201;0,7;ok;4,866367340087891;3,4043896621465684;7,0;5,075;100,0;0,0
172;A13;47,625;A31;A49;3566,0;A62;A72;3,9375;A94;A101;2,0;A123;30,0;A141;A152;1,0;A174;1,0;A191;A201;1,158257569495584;ok;3,432687759399414;3,4043896621465684;7,0;5,075;100,0;0,0
173;A11;18,0;A32;A40;2320,0;A61;A75;0,9999999999999998;A93;A101;4,0;A121;33,0;A141;A152;3,0;A173;1,0;A192;A201;1,158257569495584;ok;2,6938059329986572;3,4043896621465684;4,0;5,075;100,0;0,0
174;A11;6,0;A31;A43;1237,0;A62;A73;0,9999999999999998;A92;A101;1,0;A122;27,375;A143;A152;2,0;A173;1,0;A191;A201;0,7;ok;3,52988600730896;3,4043896621465684;3,0;5,075;100,0;0,0
175;A13;18,0;A32;A40;976,0;A61;A72;0,9999999999999998;A92;A103;2,0;A123;23,0;A143;A152;1,0;A171;1,0;A191;A201;1,158257569495584;ok;3,877058267593384;3,4043896621465684;2,0;5,075;100,0;0,0
176;A14;24,0;A32;A40;915,0;A65;A75;4,0;A94;A101;2,0625;A123;27,875;A141;A152;1,0;A173;1,0;A191;A201;1,158257569495584;ok;3,511711359024048;3,4043896621465684;4,0;5,075;100,0;0,0
177;A13;24,0;A32;A40;947,0;A61;A74;2,875;A93;A101;3,0;A124;38,0;A143;A153;1,0;A173;2,0;A191;A201;1,158257569495584;ok;2,4798362255096436;3,4043896621465684;2,0;5,075;100,0;0,0
178;A12;24,0;A30;A49;2825,0;A63;A74;4,0;A93;A101;3,0625;A124;34,0;A143;A152;2,0;A173;2,0;A192;A201;0,7;ok;3,6218152046203613;3,4043896621465684;3,0;5,075;100,0;0,0
179;A14;33,1875;A32;A42;2288,0;A61;A73;4,0;A94;A101;4,0;A122;23,0;A143;A151;1,0;A171;1,0;A192;A201;0,7;ok;3,8828110694885254;3,4043896621465684;6,0;5,075;100,0;0,0
180;A11;9,750000000000002;A30;A41;2901,0;A65;A72;4,0;A92;A101;4,0;A121;31,0;A143;A151;1,0;A173;1,0;A191;A201;0,7;ok;4,040332794189453;3,4043896621465684;4,0;5,075;100,0;0,0
181;A12;45,0;A34;A41;4576,0;A62;A72;3,0;A92;A101;4,0;A123;27,0;A143;A152;1,0;A173;1,0625;A191;A201;0,7;ok;1,491806149482727;3,4043896621465684;3,0;5,075;100,0;0,0
182;A14;48,0;A33;A40;7238,0;A61;A75;3,0;A93;A101;3,0;A123;32,0;A141;A152;2,0;A173;2,0;A191;A201;0,7;ok;3,044585943222046;3,4043896621465684;2,0;5,075;100,0;0,0
183;A12;34,875;A31;A42;2746,0;A61;A73;4,0;A93;A101;4,0;A122;30,75;A141;A153;1,0;A173;1,0;A192;A201;1,158257569495584;ok;3,320707321166992;3,4043896621465684;7,0;5,075;100,0;0,0
184;A12;24,0;A34;A43;1742,9999999999998;A61;A75;4,0;A92;A101;1,9375;A122;47,9375;A141;A151;2,0;A173;1,0;A191;A201;1,158257569495584;ok;3,3262012004852295;3,4043896621465684;6,0;5,075;100,0;0,0
185;A11;9,0;A34;A43;1366,0;A64;A72;3,0;A92;A101;3,8125;A122;22,0625;A143;A152;1,0625;A171;1,0;A192;A201;1,158257569495584;ok;3,9488227367401123;3,4043896621465684;8,0;5,075;100,0;0,0
186;A14;18,0;A32;A43;1820,0000000000002;A61;A73;3,875;A93;A101;2,0;A124;32,0;A141;A153;1,0625;A174;1,0;A191;A201;0,7;ok;3,0609078407287598;3,4043896621465684;5,0;5,075;100,0;0,0
187;A13;6,0;A31;A44;1255,3125;A61;A72;3,9375;A93;A101;2,125;A124;27,0;A141;A151;1,0625;A173;1,0;A192;A201;0,7;ok;5,160341739654541;3,4043896621465684;11,0;5,075;100,0;0,0
188;A12;23,8125;A34;A43;2211,46875;A62;A75;3,9375;A93;A101;4,0;A124;52,0;A141;A152;2,0;A174;1,0;A191;A201;0,7;ok;2,899826765060425;3,4043896621465684;6,0;5,075;100,0;0,0
189;A14;12,0;A30;A46;1494,9999999999998;A61;A75;4,0;A93;A102;1,1875;A123;37,5625;A143;A153;1,9375;A171;2,0;A191;A201;0,7;ok;5,178730010986328;3,4043896621465684;8,0;5,075;100,0;0,0
190;A11;15,0;A32;A40;2327,0;A61;A72;2,0;A92;A101;1,875;A121;25,0;A143;A152;1,0;A171;1,0;A191;A201;0,7;ok;2,381089448928833;3,4043896621465684;3,0;5,075;100,0;0,0
191;A11;45,0;A33;A49;11816,0;A65;A75;2,0;A93;A101;4,0;A123;29,0;A143;A152;2,0;A174;1,0;A191;A201;1,158257569495584;ok;4,2492146492004395;3,4043896621465684;4,0;5,075;100,0;0,0
192;A12;9,750000000000002;A31;A43;1484,0;A62;A73;2,0;A94;A101;1,0;A121;25,0;A143;A152;1,0;A173;1,0;A192;A201;0,7;ok;2,2023348808288574;3,4043896621465684;3,0;5,075;100,0;0,0
193;A14;36,375;A32;A49;8971,8125;A65;A75;2,0;A93;A101;4,0;A124;35,0;A141;A152;1,0;A173;2,0;A191;A201;0,7;ok;4,1013312339782715;3,4043896621465684;8,0;5,075;100,0;0,0
194;A13;12,0;A31;A46;1655,0;A61;A75;2,0;A94;A101;4,0;A122;63,0;A143;A152;2,0;A171;1,0;A192;A201;0,7;ok;3,2627270221710205;3,4043896621465684;5,0;5,075;100,0;0,0
195;A11;18,0;A31;A43;1453,0;A65;A73;3,0;A94;A101;1,0;A123;25,75;A143;A152;1,0;A173;1,0;A192;A201;0,7;ok;5,390016078948975;3,4043896621465684;8,0;5,075;100,0;0,0
196;A12;12,0;A32;A49;1228,0;A61;A73;4,0;A92;A101;2,0;A121;24,0;A143;A152;1,0;A171;1,0;A191;A201;1,158257569495584;ok;3,2571213245391846;3,4043896621465684;2,0;5,075;100,0;0,0
197;A12;6,0;A31;A48;932,0;A65;A74;1,0624999999999998;A92;A101;3,0;A122;34,78125;A143;A152;2,0;A171;1,0;A191;A201;0,7;ok;2,5534448623657227;3,4043896621465684;3,0;5,075;100,0;0,0
198;A11;36,0;A33;A42;8086,0;A62;A75;2,125;A92;A101;4,0;A124;42,125;A143;A151;4,0;A173;1,0;A192;A201;0,7;ok;2,9508912563323975;3,4043896621465684;8,0;5,075;100,0;0,0
199;A14;6,0;A31;A40;1346,0;A64;A75;2,0;A93;A101;4,0;A124;37,9375;A141;A153;1,0;A171;1,9375;A192;A201;0,7;ok;2,5525572299957275;3,4043896621465684;6,0;5,075;100,0;0,0
