;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome
328;0;0;0;0;0;0,000661532;0;0;0;0;1;0;0;0;0;0
329;0;0;1;0;0;0;0;0;0;0;0;0,942761789;0;0;0;1
330;0;0;0;0;0;0;1;0;0;1;0;0,143343898;0,040120326;0;0;1
331;0;1;1;0;0;0,007435624;0;0;0;0;0;1,998269066;1,404211418;0;0,054147357;0
332;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1
333;0;0;0;1;0;0;0;1;0;1;0;0,085455016;0;0;0,126343834;1
334;0;0;0;0;0;0;0;0;0;0;0;0,276212664;0;0,22545506;0;0
335;0,040892448;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1
336;0;0;0;0;0;0,02063981;0;0;0;0;0;0,070569303;0;0,716625013;0;1
337;0;1;0;0;0;0;0;0;0;0;1;0;0;0,185732026;0;1
338;0;0;0;0;0;0,234552923;1;1;1;0;0;1,805581788;0,040120326;0;0;0
339;0,005841778;0;0;1;0;0,000449842;1;1;0;1;0;1,339714121;0,040120326;0;0;0
340;0;0;0;0;0;0;1;0;0;0;1;0,018055818;0;0;0;1
341;0,005841778;1;1;0;0;0;0;0;0;1;0;0,016539681;0,040120326;0,051532585;0;0
342;0,002920889;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
343;0;0;1;0;0;0;0;0;0;0;0;0;0;0,217403094;0;1
344;0;0;0;0;0;0;0;0;0;1;0;0,002205291;0;0;0,57757181;1
345;0;0;0;0;0;0;1;0;0;0;0;0,004824073;0;0;0;0
346;0;0;0;0;0;0,002937204;0;0;0;0;0;0,870814178;0;0,631274169;0;0
347;0;0;0;0;0;0;0;0;0;0;0;0;0;3,95351552;0;0
348;0,03505067;0;0;1;0;0;0;0;0;0;1;0,935043271;0;0;0;0
349;0,315456029;0;1;1;0;0;0;0;0;0;0;0;0,040120326;0,611949449;0,126343834;0
350;0;0;0;1;0;0;1;0;1;0;0;0,018193649;0;0;0;1
351;0,011683557;0;1;1;0;2,880444314;0;1;0;0;0;0;0;0;0,288785905;1
352;0;0;0;0;0;0;0;0;1;0;1;1,429028395;0;0;0;0
353;0,514076492;0;0;0;0;0,074515008;0;0;0;1;1;0;0;0,755811249;0,018049119;1
354;0;0;1;0;0;0;1;1;0;0;0;0,349400751;0;0;0;1
355;0,560810719;0;1;0;0;0;0;0;0;0;0;0;0;1,533094409;0;1
356;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,018049119;1
357;0;0;0;1;0;0;0;0;0;1;0;0,074428562;0;0;0;1
358;2,39512911;1;0;0;0;1,105023697;0;0;0;1;1;0;1,323970766;0,193247194;0,054147357;0
359;0,017525335;0;0;1;0;0,008441153;0;0;0;0;0;0;0;0,732728946;0,018049119;1
360;0;0;0;0;0;0;1;0;0;0;1;0,344025354;0;0,966235972;0;0
361;0,03505067;0;0;1;0;0;0;1;0;0;0;0;0,080240652;0,768694396;0;1
362;0,771114738;1;0;0;0;0,010690363;0;1;0;1;0;1,071771296;0,64192522;0;0,018049119;0
363;0,064259561;0;1;1;0;0,004339652;1;0;0;1;0;0;0;0,829352543;0,072196476;0
364;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0,018049119;1
365;0;1;0;0;0;0,001375987;0;0;0;0;0;0;0;0;0;0
366;0;0;0;0;0;0;0;0;0;0;0;0,424242805;0,040120326;0,92114496;0;1
367;0,011683557;1;1;0;0;0,002751975;0;0;0;1;0;0;0;0,550754504;0,018049119;0
368;0,467342265;0;1;1;0;0,210208531;0;0;0;0;0;1,069014683;0,040120326;0;0,018049119;0
369;0;0;0;0;0;0;0;0;0;0;0;0,223285687;0;0,296312365;0;1
370;0,005841778;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
371;0,210304019;1;0;1;0;0;1;0;0;0;0;1,290095079;0;0,603897483;0;0
372;0;1;0;0;0;0;0;0;0;0;0;0,850139578;0;0;0;1
373;0;0;0;0;0;0;0;0;0;0;0;0,005513227;0;0,003220787;0;1
374;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
375;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
376;0;0;0;0;0;0,015400474;0;0;0;0;0;0;0;0;0;1
377;0;0;0;1;0;0;1;0;0;0;0;0,559041201;0;1,068227547;0,018049119;0
378;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,036098238;1
379;0,046734227;1;1;0;0;0,527585308;1;0;0;0;1;0,194616907;0,040120326;0,000536798;0;1
380;0;0;0;0;0;0;0;0;0;1;1;0,161261885;0;0,596919112;0;0
381;0;1;1;0;0;0,00285782;0;1;0;1;0;0,035973805;0,040120326;0;0;1
382;0,198620463;0;1;1;0;0;0;0;1;1;0;0,00826984;0;1,477267442;0;0
383;0,10515201;1;0;0;0;0,029530806;0;0;0;1;1;0;0;0;0,108294714;1
384;0;1;1;1;0;0,015479858;0;1;1;0;0;1,424617814;0,040120326;0,624832595;0;0
385;0;0;1;0;0;0;0;0;0;0;1;0;0;1,047829232;0;1
386;0,005841778;0;0;0;0;0,002024289;0;0;0;0;0;0,609487226;0;0;0;1
387;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
388;0,683488063;1;1;0;0;0,931437599;0;0;0;1;1;0;0,080240652;0;0,288785905;0
389;0;0;0;1;0;0,051837678;0;0;0;1;0;0,151613738;0;0,036502248;0;0
390;0,14020268;0;1;1;0;0;0;0;0;1;1;0,034733329;0,040120326;0,278598039;0,072196476;0
391;0;1;1;0;0;0;0;0;0;1;1;0;0,64192522;0;0;0
392;0;0;0;0;0;0;0;0;0;0;0;0,147754479;0;0,996296647;0;1
393;0;0;0;0;0;0;0;0;0;0;1;0;0;0,42460703;0;1
394;0;1;0;0;0;0,048582938;0;1;0;0;0;0;0,040120326;0,869612375;0;0
395;0;0;0;0;0;0,725171801;0;0;0;1;1;0,133695751;0;0;0;1
396;0;0;0;0;0;0;0;0;0;0;0;0;0;0,169091295;0,018049119;0
397;0;0;1;0;0;0,008441153;1;0;0;0;1;0;0;0,319394669;0;0
398;0,084705786;0;0;0;0;0;1;0;0;1;1;0,454289891;0;0,772988778;2,34638548;0
399;0,058417783;0;0;0;0;0;0;0;0;0;0;0,648355476;0,040120326;0,086961238;0;0
400;0;0;0;0;0;0;0;0;0;0;1;0;0;0,318857871;0;1
401;0,116835566;1;1;0;0;0,252255529;1;1;0;0;0;0,799693552;0,120360979;0,000536798;0;0
402;0,005841778;0;0;0;0;0,003360585;0;0;0;0;1;0;0;0;0,018049119;1
403;0;1;0;1;0;0,060966825;0;0;0;0;1;0;0,64192522;0;0;0
404;0;0;0;0;0;0;0;0;0;1;0;0;0;0,036502248;0;0
405;0;0;0;0;0;0;0;0;1;0;1;0;0,080240652;0;0;1
406;0;0;0;0;0;0;0;0;0;0;0;0,016815342;0;0;0;1
407;0;0;0;0;0;0;0;0;0;0;1;0,482407348;0;0,032476265;0;1
408;0,020446224;0;0;0;0;0;0;0;1;0;1;0,097032792;0;0;0;0
409;0,029208892;0;0;0;0;0;0;0;0;0;0;0;0;0,764400014;0;1
410;0;0;0;0;0;0;1;0;0;0;0;0;0;0,002683989;0;0
411;0;1;1;0;0;0;1;0;0;1;0;0;0;0,526598605;0;0
412;0,029208892;0;1;0;0;0,042549763;0;0;0;0;0;0;0,080240652;0;0,018049119;1
413;0;0;0;0;0;0,034531991;1;0;0;0;0;0;0,040120326;0;0,59562093;1
414;0;0;0;0;0;0;1;0;0;0;0;1,462107756;0,080240652;0,00966236;0,018049119;0
415;0;0;1;1;0;0;0;1;0;1;0;0,007442856;0;0;0;0
416;0,578336053;1;0;0;0;0;0;0;0;0;1;0,062023802;0;0,000536798;0;0
417;0;0;0;0;0;0;1;0;0;0;0;0,396952332;0;0;0;1
418;0;0;0;0;0;0;0;0;0;0;1;0;0;0,020398315;0;1
419;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
420;0;0;1;1;0;0;1;1;0;1;0;0,212259233;0;0,263030904;0;0
421;0;1;0;0;0;0,616812796;1;1;0;0;1;0;0;0;0;0
422;0;1;0;0;0;0;1;0;0;0;1;0,468624281;0;0;0;1
423;0,017525335;1;0;0;0;0;0;0;0;1;0;0,084352371;0;0;0;1
424;0;0;0;0;0;0;0;0;0;0;0;0,282001553;0;1,485856206;0;1
425;0,046734227;0;0;1;0;0;1;0;0;1;0;0;0,040120326;0,924365747;0;0
426;0;1;0;0;0;0;0;0;0;0;1;0,93890253;0;0;0;1
427;0;0;0;1;0;0;0;0;0;0;1;0,07608253;0;0,378442422;0;0
428;0,210304019;0;0;0;0;0;0;0;0;0;0;0,312599961;0;1,073595525;0,018049119;0
429;0;0;0;0;0;0,004273499;0;0;0;1;0;0,85675545;0;0,910409005;0;0
430;0;0;0;0;0;0,05228752;1;0;0;0;1;0;0,040120326;0;0;1
431;0;0;0;0;0;0;0;0;0;0;0;0,019020633;0;0;0,018049119;1
432;0;0;0;1;0;0;1;0;0;0;1;0,130387815;0;0;0;0
433;0;0;0;0;0;0;1;0;0;0;0;0,545809457;0;0;0;0
434;0;0;0;0;0;0;0;1;0;0;0;0,058440204;0;0;0;0
435;0,008762667;0;0;0;0;0,274483018;0;0;0;1;1;0,0103373;0;0,721456193;0;0
436;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0
437;0,008762667;0;1;1;0;0,040485782;0;1;0;1;0;0,017642326;0,080240652;0,050995787;0;0
438;0;0;1;1;0;0,038368878;1;1;1;1;1;0;0,040120326;0,002952388;0,054147357;0
439;0;1;0;1;0;0,213013428;0;0;0;1;0;0;0;0;0;0
440;0,292088916;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
441;0;1;0;0;0;0;0;0;0;0;0;0,724438006;0;0;0;1
442;0;0;0;0;0;0;0;0;0;0;0;0,468072958;0,040120326;0;0;1
443;0;0;0;1;0;0;1;0;0;1;0;0;0;1,159483167;0;0
444;0,10515201;0;0;0;0;0;0;0;0;0;0;0;0;0,146545789;0,018049119;0
445;0;1;0;0;0;0;0;0;0;0;1;0,328036997;0,080240652;0;0,018049119;0
446;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0
447;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
448;1,635697929;0;1;1;0;0;0;0;1;0;0;0;0;0;0,018049119;0
449;0;0;0;0;0;0;0;1;0;0;1;0,466970313;0;0,349992141;0;0
450;0;0;0;0;0;0,013812796;0;0;0;0;0;0;0;0;0;1
451;0;0;0;0;0;0;0;0;0;0;0;1,682085507;0;0;0;0
452;0,008762667;1;0;0;0;0;1;0;0;0;0;0,194341246;0,722165872;1,191691032;0;0
453;0;0;0;0;0;0;1;0;0;0;0;0,723611022;0;1,503033735;0;1
454;0,005841778;0;0;1;0;0;0;1;0;1;1;0;0,080240652;0;0;0
455;0,005841778;0;0;0;0;0,068071682;0;1;0;0;0;0,329966626;0;0;0;0
456;0;0;0;0;0;0;0;0;0;0;0;0,190757648;0;0,23028624;0;1
457;0;1;0;0;0;0;0;0;0;0;1;0,524859195;0,200601631;0,92597614;0;0
458;0;0;0;0;0;0,006668246;0;0;0;0;0;0,1397603;0;0;0;1
459;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
460;0,747747625;0;0;0;0;0;1;0;0;1;0;0;0;0,821300576;0,054147357;0
461;0;0;0;0;0;0;0;0;0;0;1;0;0,160481305;0;0;1
462;0;1;0;1;0;0;0;0;0;0;1;0;0;0,09125562;0;0
463;0,303772473;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1
464;0;0;0;1;0;0;0;0;0;0;0;0,9162983;0;0;0;1
465;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
466;0;0;0;0;0;0,003188586;0;0;0;0;1;0,451533278;0;0,013956742;0;0
467;0,005841778;0;0;0;0;0;0;0;0;1;0;0;0,64192522;0;0;1
468;0;0;0;0;0;0;0;0;0;0;1;0,105853955;0;1,022599737;0;1
469;0;0;0;0;0;0,085734597;0;0;0;1;0;0,495914754;0;0;0;1
470;2,249084652;1;0;0;0;0;1;0;0;1;1;0;1,323970766;0;0,054147357;0
471;0;0;0;0;0;0;0;0;0;1;1;0,241892827;0;0;0;0
472;0;0;0;1;0;0;0;1;0;0;0;2,107155296;0;0,259810117;0,072196476;0
473;0;0;0;0;0;0;1;0;0;0;1;0;0,040120326;0,001610393;0;0
474;0;0;0;0;0;0;1;0;0;0;1;0,533404696;0;0;0,036098238;0
475;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1
476;0;0;1;0;0;0;0;0;0;0;1;0;0;0,173117278;0;1
477;0;0;0;0;0;0,119922591;0;0;0;0;0;0,261326952;0;0,425143828;0;1
478;0,093468453;1;1;0;0;0;0;0;0;0;0;0;0;1,524505645;0;0
479;0;0;0;0;0;0,001058452;0;0;0;0;1;0;0;0;0,018049119;1
480;0;0;0;0;0;0;0;0;0;1;0;0,00413492;0;0;0;0
481;0;0;0;0;0;0;0;1;0;1;1;0;0,040120326;0;0;0
482;0,10515201;0;0;1;0;0,017464455;1;0;0;1;1;1,438952204;0,080240652;0;0,054147357;0
483;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
484;0;0;0;0;0;0,02450316;0;0;0;0;1;0;0;0,187879217;0;0
485;0;1;0;1;0;0;0;0;0;1;1;0,01226693;0;0,035428652;0,018049119;0
486;0,110993788;1;1;1;0;0;0;0;0;1;0;0;0,040120326;0,272156466;0,090245595;0
487;0,005841778;0;1;0;0;0,045698657;0;0;0;0;0;0;0;0;0;1
488;0;0;0;0;0;0,004445498;0;0;0;1;0;0;0;0,96194159;0;0
489;0,014604446;0;0;0;0;0;0;0;0;0;0;0,884872907;0;0;0;1
490;0,017525335;0;0;0;0;0;1;0;0;0;0;0;0;0,678512372;0;1
491;0;0;1;0;0;0,000595379;0;0;0;0;0;0;0;0;0;1
492;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
493;1,314400121;1;1;0;0;0,199518168;0;0;0;0;0;0;0,040120326;0,876053948;0;0
494;0;1;0;1;0;0,018337678;0;0;0;0;0;0,216669815;0,040120326;0,026839888;0,018049119;1
495;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
496;0;0;0;0;0;0;0;0;0;1;0;0;0;0,000805197;0;0
497;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
498;0;0;0;0;0;0,000926145;0;0;0;0;1;0,541123214;0;0;0;0
499;0;0;0;0;0;0;1;0;0;0;1;0,618584051;0;0;0;1
media;0,233064195;1;1;1;1;0,197260584;1;1;1;1;1;0,482704052;0,266562168;0,515932281;0,162243001;1
desvpad;0,292813919;0,441864233;0,42708313;0,449973333;0,044676616;0,300807376;0,454682307;0,373866286;0,258487911;0,468;0,488196682;0,421751545;0,246775479;0,416822053;0,183225208;0,494190247
