;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
377;0;1;0;1;1;0;0;1;0;0;1,484545821;0;0;0
378;0,74326804;0;0;0;0;0;0;1;0;0;1,462772149;0;0;0
379;0;0;0;1;1;1;0;0;0;0;0;0;0;0
380;0,619390033;0;0;0;1;1;0;0;0;0;0;0,235520195;0;1
381;1,169958952;0;0;0;1;0;0;0;0;0;1,388568047;0;0;0
382;0;0;0;1;0;0;0;0;1;0;0;0;0;0
383;0;0;0,004930109;0;1;0;1;0;0;0;0;0;0;0
384;0;0;0,025156793;0;1;0;0;0;0;0;0,985202158;0;0;0
385;0,004588074;0;0;0;0;1;0;0;0;0;0;0;0;0
386;0,770796486;0;0;1;1;0;1;1;0;0;0;0;0;1
387;0,330341351;0;0;0;1;0;0;0;0;0;0;0;0;0
388;0,006882111;1;0;0;0;0;0;1;0;0;1,054269053;0;0,240994546;0
389;0;0;0,00308364;1;0;0;0;0;0;0;0;0;0;0
390;0;0;0;0;0;1;1;0;0;0;0;0;0;0
391;0,523040473;0;0;1;0;0;0;0;0;0;1,484545821;0;0;0
392;0;0;0,002166647;1;0;0;0;0;0;0;0;4,277555982;0,00502072;0
393;0;0;0;1;1;0;0;0;0;0;0;0;0;0
394;0;0;0;0;0;1;0;0;0;0;0;0;0,015062159;0
395;0;0;0,004791355;0;0;0;1;0;0;0;1,041426035;4,38518929;0,00502072;0
396;0,37163402;1;0;1;0;0;1;0;0;0;0,08238558;0;0;0
397;1,064433243;0;0;1;0;1;0;1;0;0;0;0;0;0
398;0;1;0,001249944;0;0;0;1;0;0;0;0,407587437;0;0;0
399;0;0;0;0;0;0;0;1;0;0;1,42928517;0;0,040165758;0
400;1,027728648;0;0;1;0;0;0;0;0;0;1,388568047;0;0;0
401;0;1;0;1;1;1;0;0;0;0;1,388568047;0;0,652693561;0
402;0;0;0;0;0;0;0;0;0;1;4,340939983;0;0;0
403;0;1;0;1;0;0;0;0;0;1;1,005655853;4,277555982;0,080331515;0
404;0;1;0;1;1;0;1;1;0;1;0,036899893;4,442477986;0,110455833;0
405;0;0;0;1;0;1;1;0;0;1;0;0;0;0
406;0,096349561;0;0;1;0;1;0;0;0;1;0;4,367829079;0;0
407;0;1;0,025044455;0;1;1;1;1;0;0;1,163303895;0;0;0
408;0;1;0;0;1;0;0;0;0;0;0;4,367829079;0,140580152;0
409;0;0;0;1;0;0;1;0;0;0;0;0;0,020082879;0
410;0,513864324;0;0;0;0;0;0;0;0;0;0;0;0,803315152;0
411;0,009176149;0;0,176459818;1;0;1;1;0;1;0;0;4,367829079;1,686961819;0
412;0;1;0,806100693;1;0;1;0;0;0;0;0;0;0;0
413;0,013764223;1;0;1;0;0;1;0;0;1;0;0;0,84348091;0
414;0;0;0,003001491;0;0;1;0;0;0;0;0;0;0;0
415;0;1;0;0;0;0;1;0;0;0;0;0;0;0
416;0,041292669;0;0,011856761;1;1;0;1;0;1;0;0;0;0;0
417;0;0;0;1;0;0;0;1;0;0;1,005655853;0;0;0
418;0;0;0;1;0;0;0;0;1;0;0;0;0;0
419;0,055056892;1;0;0;1;0;0;0;0;0;0;0;0;0
420;0;0;0,003439233;0;1;0;0;0;0;0;1,507342177;0;0;0
421;0,88091027;0;0,009816676;0;0;0;1;0;0;0;0;4,367829079;0;0
422;1,348893851;0;0,883943236;1;1;0;1;1;0;1;0;0;2,00828788;0
423;0,894674493;1;0;0;0;0;0;0;0;0;0;0;0;0
424;0;0;0,023532969;0;0;0;0;0;1;1;1,189156414;0;0,175725189;0
425;0,018352297;0;0;1;0;1;0;1;0;0;0;0;0;0
426;0;0;0;0;1;0;1;0;1;0;0;4,127390157;0,080331515;0
427;0;0;0,02812287;0;0;0;0;0;1;0;0;0;0;0
428;0;1;0;1;0;1;0;1;0;0;0;4,127390157;0,401657576;0
429;0,369339983;0;2,014271167;1;0;1;1;1;0;1;0;4,493979946;0,150621591;0
430;0,454219358;0;0;1;0;1;0;1;0;0;0;0,66952547;0;0
431;0;0;0;1;0;0;0;0;0;0;1,388568047;0;0,010041439;0
432;0;0;0;0;0;0;0;1;0;1;1,513335586;0;0;0
433;0,825853378;0;0,000673449;0;0;0;0;0;1;1;0;4,367829079;0;1
434;0;1;0;0;0;1;0;0;0;0;0;0;0;0
435;0;0;0;0;0;0;1;0;0;0;4,576038557;0;0;0
436;0;0;0;0;0;0;0;0;0;0;1,071963877;0;0;0
437;0;0;0;0;0;0;1;1;1;1;1,42928517;0;0;0
438;0;0;0;0;0;0;0;0;0;0;0,040562531;0;0;0
439;0;0;0,011877661;0;1;0;0;0;0;0;1,005655853;0;0,025103598;0
440;0;1;0;0;1;0;1;1;0;0;0;0;1,606630304;0
441;0;0;0;1;0;0;0;0;0;0;1,038524465;0;0;0
442;0;1;0;1;0;0;1;0;0;0;1,65460878;0;0;0
443;0;1;0;0;0;1;0;1;0;0;0;4,127390157;0,010041439;0
444;0,03211652;1;0,055086944;0;0;0;0;1;0;0;0,061575135;0;0;0
445;0;0;0;0;0;0;0;1;0;1;0;0;0;0
446;0;0;9,41E-05;0;0;1;0;0;0;0;0;0;0;0
447;0,660682702;0;0;0;0;0;0;0;1;0;0;4,367829079;0;0
448;0,022940372;0;0,018373539;0;0;0;0;1;0;0;1,005655853;0;0;0
449;0,004588074;0;0;0;0;1;0;0;0;0;0;0;0;0
450;0;1;0;1;0;0;1;0;0;1;1,005655853;0,267347249;0;0
451;0,018352297;0;0,269804455;1;0;0;1;0;0;0;0;4,367829079;0;0
452;0,036704595;0;0,029011126;1;0;1;0;0;0;0;0;0;0;0
453;0,091761486;0;0;0;1;1;1;1;0;0;0;4,402549501;0,050207197;0
454;0;0;0;1;1;1;0;0;0;0;1,041426035;4,367829079;0,050207197;0
455;0;0;0;0;0;0;1;1;1;0;1,154587291;0;0,010041439;0
456;0;0;0;0;0;0;0;0;0;0;0;4,38518929;0;0
457;0;0;0,128721594;1;0;0;0;0;0;0;0;0;0,070290076;0
458;0,013764223;0;0;0;0;0;0;0;0;0;1,005655853;0;0;0
459;0;0;0,025170726;0;0;0;0;0;0;0;0;0,43255859;0;0
460;0;1;0;0;0;1;0;0;0;0;0;0;0;0
461;0,825853378;0;0;0;0;1;0;1;1;1;0;0;0;0
462;0;1;0;0;1;0;0;0;0;0;0;0;0;0
463;0;0;0,007535949;0;1;0;1;0;0;0;1,071963877;0;0,025103598;0
464;0;0;0,085535534;0;0;0;1;0;0;1;0;0;0;0
465;0,009176149;0;0;1;0;0;0;1;0;0;0,483230433;0;0;0
466;0;0;0,000491734;0;0;0;1;0;0;0;0;0;0;0
467;0;1;0;0;0;0;0;0;0;0;1,071963877;0;0;0
468;0;0;0;0;0;1;1;0;0;0;0;0;0;0
469;0;0;0,034875354;1;1;0;1;0;0;0;1,467968815;0;1,932977084;0
470;0;0;0;0;0;0;1;0;0;0;0,635598568;0;0;0
471;0,229403716;0;0;0;0;0;0;1;0;0;1,388568047;0;0;0
472;0,88091027;0;0;0;0;1;0;1;0;1;0;0;0;0
473;0;0;0;0;1;0;1;1;0;0;1,167180584;0,286009476;0;0
474;0;0;0;0;0;1;0;0;0;0;1,43408941;0;0;0
475;0,004588074;0;0;0;0;0;0;0;0;0;0,031132426;0;0;0
476;0;0;0,025246779;0;0;0;0;0;0;0;0,985202158;0;0;0
477;0;1;0;0;0;0;0;0;0;0;1,041426035;0;0;0
478;0;1;0;1;0;0;0;0;0;0;0;0;0;0
479;0;0;0;0;0;0;0;0;1;0;0,154247021;0;0;0
480;0;0;0;0;1;0;0;0;1;0;0,893303231;4,277555982;0;0
481;0,013764223;0;0;0;1;1;1;0;0;0;0;0;0;1
482;0,013764223;0;0;1;0;0;0;1;1;0;1,005655853;0;0,150621591;0
483;0;0;0;0;0;0;0;1;0;0;0;0;0,753107955;0
484;0;0;0,042402885;1;1;0;1;0;0;1;1,388568047;4,471990345;0,753107955;0
485;0;0;0;1;0;0;0;0;0;0;0;0;0,100414394;0
486;0,013764223;1;0,005247965;1;1;1;1;0;0;0;0;4,402549501;0,095393674;0
487;0;0;0;1;0;1;0;0;0;0;1,388568047;0;0;0
488;0;0;0;0;1;0;0;0;0;0;1,388568047;0;0;0
489;0;0;0,035070422;1;0;0;0;1;0;0;1,189156414;0;0;0
490;0,77538456;1;0;0;0;0;0;0;0;0;1,388568047;0;0;0
491;0;0;0;1;0;0;0;0;0;0;0,025852519;0,054974001;0;0
492;0;1;0;1;1;0;1;0;0;0;0;0;0;0
493;0;0;0,034232095;0;1;0;0;0;0;0;0;4,402549501;0,112966193;0
494;0;0;0;0;0;0;0;0;0;0;2,378312828;0;0;0
495;0;0;0;1;1;1;0;1;0;0;0;0;0;0
496;0;0;0;1;0;1;1;0;0;0;0,632637539;0;0;0
497;0,825853378;1;0;0;0;1;1;0;0;0;0;0;0,025103598;0
498;0;0;0,024204676;0;0;1;0;0;0;1;0;0;0;0
499;0,685917111;0;0,002886541;1;1;0;0;1;0;0;1,43408941;0;0;0
media;0,305164293;1;0,14404665;1;1;1;1;1;1;1;1,236403341;2,808156837;0,321953651;1
desvpad;0,27114834;0,428294291;0,195766709;0,467242977;0,468747267;0,452831094;0,457379492;0,446008969;0,315366454;0,389106669;1,058152883;1,502937212;0,299020171;0,200589132
