;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;Y;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
352;20000,0;2,0;2,0;2,0;25,0;2,0;2,0;1,9999999999999998;2,0;0,0;5,551115123125783e-17;17496,0;16923,0;20319,0;19543,0;19534,0;19320,0;0,0;4000,0;0,0;391,0;386,0;249,0;0;ok;7,024765968322754;8,430429444384218;23,0;23,0;26,8;0,0
355;130000,0;2,0;0,9999999999999999;1,0;46,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;147582,0;138996,0;140558,0;90522,0;90917,0;92330,0;5394,0;4229,0;3211,0;3297,0;3312,0;3381,0;1;ok;9,039777755737305;8,430429444384218;23,0;23,0;26,8;0,0
362;20000,0;2,0;2,0;1,0;37,0;0,0;0,0;0,0;0,0;0,0;-2,0;17312,0;17762,0;18814,0;19614,0;0,0;0,0;1500,0;1500,0;1000,0;0,0;0,0;0,0;1;ok;7,445764064788818;8,430429444384218;23,0;23,0;26,8;0,0
365;300000,0;2,0;2,0;1,0;34,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;999,9999999999927;1000,0;1000,0;1000,0;2000,0;1000,0;1000,0;1000,0;1000,0;2000,0;1000,0000000000005;1000,0;1;ok;7,336945056915283;8,430429444384218;23,0;23,0;26,8;0,0
371;30000,0;1,0;2,0;2,0;35,0;2,0;2,0;1,9999999999999998;2,0;2,0;2,0;27143,0;28211,0;28654,0;27897,0;29587,0;30152,0;1799,9999999999995;1200,0;0,0;2300,0;1199,9999999999995;0,0;1;ok;8,436212539672852;8,430429444384218;23,0;23,0;26,8;0,0
374;110000,0;2,0;2,0;1,0;46,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;110950,0;111750,0;111227,0;110849,0;110575,0;110394,0;4088,0;3912,0;3888,0;3975,0;4162,0;3945,0;1;ok;10,329474449157715;8,430429444384218;23,0;23,0;26,8;0,0
377;360000,0;2,0;2,0;2,0;41,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;352538,0;360648,0;339204,0;282520,0;290521,0;27792,0;14152,0;15000,0;15000,0;15004,0;5071,0;5168,0;1;ok;14,618290901184082;8,430429444384218;23,0;23,0;26,8;0,0
378;120000,0;1,0;2,0;2,0;28,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;4310,0;3905,0;2411,0;1925,0;2943,0;6249,0;3905,0;2411,0;1925,0;2943,0;6249,0;1780,0;1;ok;6,932821750640869;8,430429444384218;23,0;23,0;26,8;0,0
379;150000,0;2,0;0,9999999999999999;2,0;29,0;-1,0;-1,0;-1,0;0,0;0,0;5,551115123125783e-17;2356,0;16836,0;1094,0;6382,0;5288,0;5288,0;16836,0;2000,0;5288,0;0,0;0,0;0,0;1;ok;7,548879146575928;8,430429444384218;23,0;23,0;26,8;0,0
381;100000,0;2,0;0,9999999999999999;2,0;28,0;3,0;2,0;0,0;0,0;2,0;5,551115123125783e-17;49961,0;48856,0;49899,0;53407,0;51951,0;53195,0;0,0;1831,0;4339,0;0,0;2083,0;1939,0;1;ok;6,665777683258057;8,430429444384218;23,0;23,0;26,8;0,0
384;110000,0;2,0;2,0;1,0;46,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;110950,0;111750,0;111227,0;110849,0;110575,0;110394,0;4088,0;3912,0;3888,0;3975,0;4162,0;3945,0;1;ok;8,756702423095703;8,430429444384218;23,0;23,0;26,8;0,0
385;60000,0;2,0;2,0;2,0;24,0;0,9999999999999999;2,0;3,0000000000000004;3,0;2,0;2,0;44238,0;47076,0;48871,0;47669,0;48135,0;50056,0;4000,0;3000,0;0,0;1500,0;3000,0;2750,0000000000005;0;ok;7,36021089553833;8,430429444384218;23,0;23,0;26,8;0,0
389;20000,0;1,0;2,0;2,0;25,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;17286,0;18199,0;18559,0;19068,0;19053,0;16500,0;1594,0;1344,0;1243,0;617,9999999999995;579,0;778,0;1;ok;6,697176456451416;8,430429444384218;23,0;23,0;26,8;0,0
394;240000,0;2,0;2,0;1,0;56,0;2,0;2,0;-2,0;-2,0;-2,0;-2,0;2500,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;ok;9,080839157104492;8,430429444384218;23,0;23,0;26,8;0,0
397;150000,0;2,0;2,0;1,0;34,0;0,9999999999999999;2,0;1,9999999999999998;0,0;0,0;5,551115123125783e-17;147833,0;148066,0;142163,0;135075,0;135309,0;135165,0;6130,0;27,0;4610,0;5000,0;5000,0;3760,0;0;ok;9,98270320892334;8,430429444384218;23,0;23,0;26,8;0,0
402;80000,0;2,0;2,0;2,0;22,0;2,0;2,0;0,0;0,0;0,0;5,551115123125783e-17;53023,0;76708,0;39701,0;41021,0;41525,0;42394,0;0,0;3320,0;1980,0;1484,0;1536,0;1548,0;1;ok;7,14116096496582;8,430429444384218;23,0;23,0;26,8;0,0
404;20000,0;1,0;2,0;2,0;25,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;17286,0;18199,0;18559,0;19068,0;19053,0;16500,0;1594,0;1344,0;1243,0;617,9999999999995;579,0;778,0;1;ok;6,722820281982422;8,430429444384218;23,0;23,0;26,8;0,0
406;80000,0;1,0;2,0;2,0;25,0;-1,0;2,0;-1,0;0,0;-1,0;5,551115123125783e-17;832,0;416,0;832,0;416,0;832,0;416,0;0,0;832,0;0,0;832,0;0,0;416,0;1;ok;6,872929573059082;8,430429444384218;23,0;23,0;26,8;0,0
417;50000,0;2,0;2,0;1,0;34,0;2,0;2,0;1,9999999999999998;2,0;2,0;2,0;43664,0;44654,0;45650,0;46320,0;45290,0;48322,0;2000,0;2000,0;1700,0;0,0;3760,0;1700,0;0;ok;4,95078706741333;8,430429444384218;23,0;23,0;26,8;0,0
431;210000,0;1,0;3,0;1,0;29,0;0,9999999999999999;2,0;0,0;0,0;0,0;5,551115123125783e-17;198510,0;194040,0;199393,0;194538,0;195990,0;194136,0;0,0;10000,0;7000,0;8000,0;8000,0;7200,0;0;ok;13,004932403564453;8,430429444384218;23,0;23,0;26,8;0,0
438;500000,0;2,0;0,9999999999999999;1,0;36,0;-2,0;-2,0;-2,0;-2,0;-2,0;-2,0;8561,0;682,0;15714,0;5390,0;43386,0;0,0;1364,0;15714,0;5390,0;43386,0;0,0;0,0;1;ok;12,006892204284668;8,430429444384218;23,0;23,0;26,8;0,0
441;240000,0;2,0;2,0;1,0;56,0;2,0;2,0;-2,0;-2,0;-2,0;-2,0;2500,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;ok;8,930051803588867;8,430429444384218;23,0;23,0;26,8;0,0
444;360000,0;2,0;2,0;2,0;28,0;-2,0;-2,0;-2,0;-2,0;-2,0;-2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;ok;6,344237327575684;8,430429444384218;23,0;23,0;26,8;0,0
447;80000,0;1,0;2,0;2,0;25,0;-1,0;2,0;-1,0;0,0;-1,0;5,551115123125783e-17;832,0;416,0;832,0;416,0;832,0;416,0;0,0;832,0;0,0;832,0;0,0;416,0;1;ok;4,531711101531982;8,430429444384218;23,0;23,0;26,8;0,0
449;20000,0;2,0;3,0;1,0;51,0;0,0;0,0;0,0;-2,0;-2,0;-2,0;19255,0;20650,0;0,0;0,0;0,0;0,0;2000,0;0,0;0,0;0,0;0,0;0,0;1;ok;8,388466835021973;8,430429444384218;23,0;23,0;26,8;0,0
451;80000,0;1,0;2,0;2,0;25,0;-1,0;2,0;-1,0;0,0;-1,0;5,551115123125783e-17;832,0;416,0;832,0;416,0;832,0;416,0;0,0;832,0;0,0;832,0;0,0;416,0;0;ok;8,571000099182129;8,430429444384218;23,0;23,0;26,8;0,0
455;30000,0;2,0;2,0;1,0;25,0;0,9999999999999999;2,0;0,0;0,0;0,0;5,551115123125783e-17;30347,0;28517,0;29709,0;29833,0;29306,0;29348,0;0,0;1800,0;1000,0;1041,0;1137,9999999999995;932,0;0;ok;6,921751976013184;8,430429444384218;23,0;23,0;26,8;0,0
457;30000,0;2,0;3,0;1,0;43,0;0,9999999999999999;2,0;1,9999999999999998;2,0;2,0;2,0;12603,0;13103,0;13785,0;13911,0;13548,0;14465,0;1000,0;1200,0;646,0;0,0;1300,0;1000,0;0;ok;9,717878341674805;8,430429444384218;23,0;23,0;26,8;0,0
458;150000,0;2,0;0,9999999999999999;2,0;29,0;-1,0;-1,0;-1,0;0,0;0,0;5,551115123125783e-17;2356,0;16836,0;1094,0;6382,0;5288,0;5288,0;16836,0;2000,0;5288,0;0,0;0,0;0,0;1;ok;7,92115592956543;8,430429444384218;23,0;23,0;26,8;0,0
460;500000,0;2,0;0,9999999999999999;1,0;36,0;-2,0;-2,0;-2,0;-2,0;-2,0;-2,0;8561,0;682,0;15714,0;5390,0;43386,0;0,0;1364,0;15714,0;5390,0;43386,0;0,0;0,0;1;ok;8,884145736694336;8,430429444384218;23,0;23,0;26,8;0,0
469;20000,0;2,0;2,0;1,0;37,0;0,0;0,0;0,0;0,0;0,0;-2,0;17312,0;17762,0;18814,0;19614,0;0,0;0,0;1500,0;1500,0;1000,0;0,0;0,0;0,0;1;ok;7,379147052764893;8,430429444384218;23,0;23,0;26,8;0,0
472;160000,0;2,0;2,0;2,0;27,0;0,9999999999999999;2,0;0,0;0,0;0,0;5,551115123125783e-17;156506,0;157177,0;157804,0;157478,0;156098,0;156659,0;7000,0;6000,0;7217,0;6000,0;6000,0;6000,0;0;ok;8,682653427124023;8,430429444384218;23,0;23,0;26,8;0,0
474;50000,0;2,0;3,0;1,0;53,0;0,9999999999999999;-2,0;-2,0;-2,0;-2,0;-2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;ok;7,654516696929932;8,430429444384218;23,0;23,0;26,8;0,0
477;120000,0;1,0;2,0;2,0;28,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;4310,0;3905,0;2411,0;1925,0;2943,0;6249,0;3905,0;2411,0;1925,0;2943,0;6249,0;1780,0;1;ok;7,340900897979736;8,430429444384218;23,0;23,0;26,8;0,0
478;180000,0;1,0;2,0;1,0;41,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;859,0;1811,0;1335,0;366,0;1811,0;1828,0;1811,0000000000005;1335,0;366,0;1811,0;1828,0;366,0;1;ok;6,42845344543457;8,430429444384218;23,0;23,0;26,8;0,0
483;130000,0;2,0;0,9999999999999999;1,0;46,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;147582,0;138996,0;140558,0;90522,0;90917,0;92330,0;5394,0;4229,0;3211,0;3297,0;3312,0;3381,0;1;ok;11,130574226379395;8,430429444384218;23,0;23,0;26,8;0,0
485;360000,0;2,0;2,0;2,0;41,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;352538,0;360648,0;339204,0;282520,0;290521,0;27792,0;14152,0;15000,0;15000,0;15004,0;5071,0;5168,0;1;ok;16,439590454101562;8,430429444384218;23,0;23,0;26,8;0,0
486;50000,0;2,0;3,0;1,0;48,0;-1,0;-1,0;1,9999999999999998;-1,0;-1,0;5,551115123125783e-17;2896,0;1360,0;812,0;4012,0;28672,0;28875,0;1500,0;500,0;4100,0;28800,0;1011,0;1041,0;0;ok;8,908069610595703;8,430429444384218;23,0;23,0;26,8;0,0
488;80000,0;1,0;2,0;1,0;29,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;78265,0;79364,0;73622,0;75092,0;75976,0;77511,0;3070,0;2623,0;2644,0;2743,0;2783,0;2909,0;1;ok;7,078892707824707;8,430429444384218;23,0;23,0;26,8;0,0
489;110000,0;1,0;2,0;1,0;37,0;0,0;0,0;1,9999999999999998;2,0;0,0;5,551115123125783e-17;111864,0;112112,0;114367,0;111064,0;112123,0;111575,0;11000,0;5500,0;0,0;4400,0;4500,0;4200,0;0;ok;9,89084529876709;8,430429444384218;23,0;23,0;26,8;0,0
490;240000,0;1,0;2,0;1,0;48,0;0,0;-1,0;-1,0;-2,0;-1,0;-1,0;3972,0;783,0;0,0;0,0;3853,0;29252,0;783,0;0,0;0,0;3853,0;29252,0;16747,0;1;ok;11,893749237060547;8,430429444384218;23,0;23,0;26,8;0,0
495;240000,0;1,0;2,0;1,0;48,0;0,0;-1,0;-1,0;-2,0;-1,0;-1,0;3972,0;783,0;0,0;0,0;3853,0;29252,0;783,0;0,0;0,0;3853,0;29252,0;16747,0;1;ok;10,595199584960938;8,430429444384218;23,0;23,0;26,8;0,0
498;200000,0;1,0;2,0;2,0;36,0;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;99483,0;97546,0;98897,0;94943,0;96967,0;99016,0;4841,0;4300,0;3300,0;3361,0;3500,0;3206,0;1;ok;7,025620460510254;8,430429444384218;23,0;23,0;26,8;0,0
