;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
156;3,0;12,0;2,0;3,0;1123,0;2,0;2,0;4,0;1,0;0,0;4,0;2,0;29,0;2,0;0,0;1,0;0,9999999999999999;1,0;0,0;0,0;0;ok;9,03764820098877;12,539856126573351;20,0;20,0;45,0;0,0
157;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
158;3,0;36,0;0,0;6,0;2613,0;0,0;2,0;4,0;2,0;0,0;2,0;2,0;27,0;2,0;1,0;2,0;2,0;1,0;0,0;0,0;1;ok;10,197888374328613;12,539856126573351;20,0;20,0;45,0;0,0
159;;;;;;;;;;;;;;;;;;;;;1;nan;;12,539856126573351;20,0;20,0;45,0;0,0
160;;;;;;;;;;;;;;;;;;;;;1;nan;;12,539856126573351;20,0;20,0;45,0;0,0
161;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
162;2,220446049250313e-16;36,0;2,0;1,0;5493,0;0,0;4,0;2,0;2,0;0,0;4,0;3,0;42,0;2,0;2,0;1,0;2,0;2,0;0,0;0,0;1;ok;11,776443481445312;12,539856126573351;20,0;20,0;45,0;0,0
163;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
164;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
165;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
166;2,220446049250313e-16;18,0;2,0;1,0;7511,0;4,0;4,0;0,9999999999999998;2,0;0,0;4,0;1,0;51,0;2,0;2,0;1,0;2,0;2,0;1,0;0,0;1;ok;9,976484298706055;12,539856126573351;20,0;20,0;45,0;0,0
167;3,0;24,0;2,0;4,0;3621,0;1,0;4,0;2,0;2,0;0,0;4,0;2,0;31,0;2,0;1,0;2,0;2,0;1,0;0,0;0,0;0;ok;11,101092338562012;12,539856126573351;20,0;20,0;45,0;0,0
168;3,0;12,0;4,0;9,0;2292,0;0,0;0,0;4,0;2,0;0,0;2,0;2,0;42,0;1,0;1,0;2,0;3,0;1,0;1,0;0,0;0;ok;10,306981086730957;12,539856126573351;20,0;20,0;45,0;0,0
169;;;;;;;;;;;;;;;;;;;;;1;nan;;12,539856126573351;20,0;20,0;45,0;0,0
170;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
171;3,0;48,0;4,0;1,0;11590,0;1,0;2,0;2,0;1,0;0,0;4,0;2,0;24,0;2,220446049250313e-16;0,0;2,0;0,9999999999999999;1,0;0,0;0,0;0;ok;11,083914756774902;12,539856126573351;20,0;20,0;45,0;0,0
172;3,0;9,0;2,0;3,0;1980,0;0,0;1,0000000000000002;2,0;1,0;1,0;2,0;2,0;19,0;2,0;0,0;2,0;2,0;1,0;0,0;0,0;0;ok;9,646210670471191;12,539856126573351;20,0;20,0;45,0;0,0
173;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
174;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
175;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
176;;;;;;;;;;;;;;;;;;;;;1;nan;;12,539856126573351;20,0;20,0;45,0;0,0
177;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
178;1,0;9,0;2,0;4,0;1206,0;0,0;4,0;4,0;1,0;0,0;4,0;0,0;25,0;2,0;1,0;1,0;2,0;1,0;0,0;0,0;0;ok;10,347277641296387;12,539856126573351;20,0;20,0;45,0;0,0
179;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
180;3,0;24,0;2,0;4,0;3621,0;1,0;4,0;2,0;2,0;0,0;4,0;2,0;31,0;2,0;1,0;2,0;2,0;1,0;0,0;0,0;1;ok;11,376237869262695;12,539856126573351;20,0;20,0;45,0;0,0
181;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
182;2,220446049250313e-16;12,0;4,0;0,0;691,0;0,0;4,0;4,0;2,0;0,0;3,0;1,0;35,0;2,0;1,0;2,0;2,0;1,0;0,0;0,0;0;ok;10,838088989257812;12,539856126573351;20,0;20,0;45,0;0,0
183;;;;;;;;;;;;;;;;;;;;;1;nan;;12,539856126573351;20,0;20,0;45,0;0,0
184;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
185;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
186;1,0;48,0;2,0;9,0;15671,999999999998;0,0;2,0;2,0;2,0;0,0;2,0;2,0;23,0;2,0;1,0;1,0;2,0;1,0;1,0;0,0;0;ok;10,711337089538574;12,539856126573351;20,0;20,0;45,0;0,0
187;;;;;;;;;;;;;;;;;;;;;1;nan;;12,539856126573351;20,0;20,0;45,0;0,0
188;3,0;60,0;2,0;0,0;10366,0;0,0;4,0;2,0;2,0;0,0;4,0;1,0;42,0;2,0;1,0;1,0;3,0;1,0;1,0;0,0;0;ok;12,898658752441406;12,539856126573351;20,0;20,0;45,0;0,0
189;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
190;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
191;;;;;;;;;;;;;;;;;;;;;1;nan;;12,539856126573351;20,0;20,0;45,0;0,0
192;3,0;24,0;4,0;7,0;1927,0;4,0;2,0;3,0;1,0;0,0;2,0;2,0;33,0;2,0;1,0;2,0;2,0;1,0;1,0;0,0;1;ok;9,05405330657959;12,539856126573351;20,0;20,0;45,0;0,0
193;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
194;1,0;30,0;0,0;9,0;4280,0;1,0;2,0;4,0;1,0;0,0;4,0;2,0;26,0;2,0;0,0;2,0;0,9999999999999999;1,0;0,0;0,0;1;ok;12,53160285949707;12,539856126573351;20,0;20,0;45,0;0,0
195;2,220446049250313e-16;12,0;4,0;0,0;3499,0;0,0;2,0;3,0;1,0;1,0;2,0;0,0;29,0;2,0;1,0;2,0;2,0;1,0;0,0;0,0;1;ok;11,392777442932129;12,539856126573351;20,0;20,0;45,0;0,0
196;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
197;2,220446049250313e-16;18,0;2,0;4,0;2600,0;0,0;2,0;4,0;2,0;0,0;4,0;3,0;65,0;2,0;2,0;2,0;2,0;1,0;0,0;0,0;0;ok;11,66004753112793;12,539856126573351;20,0;20,0;45,0;0,0
198;;;;;;;;;;;;;;;;;;;;;0;nan;;12,539856126573351;20,0;20,0;45,0;0,0
199;1,0;12,0;4,0;0,0;1995,0;1,0;1,0000000000000002;4,0;2,0;0,0;1,0;2,0;27,0;2,0;1,0;1,0;2,0;1,0;0,0;0,0;1;ok;10,666831970214844;12,539856126573351;20,0;20,0;45,0;0,0
