;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
228;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
229;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
230;41,0;2,0;328013,0;12,0;14,0;4,0;9,0;1,0;1,9999999999999998;1,0;0,0;0,0;65,0;31,0;0;ok;12,657806396484375;11,25277314430628;14,0;14,0;31,2;0,0
231;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
232;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
233;37,0;0,9999999999999998;186035,0;15,0;10,0;2,0;12,0;0,0;4,0;1,0;0,0;0,0;45,0;31,0;1;ok;10,725423812866211;11,25277314430628;14,0;14,0;31,2;0,0
234;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
235;48,0;0,9999999999999998;283037,0;9,0;13,0;2,0;9,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;11,038098335266113;11,25277314430628;14,0;14,0;31,2;0,0
236;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
237;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
238;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
239;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
240;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
241;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
242;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
243;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
244;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
245;37,0;4,0;42044,0;15,0;10,0;2,0;4,0;0,0;4,0;1,0;0,0;0,0;84,0;31,0;0;ok;12,472786903381348;11,25277314430628;14,0;14,0;31,2;0,0
246;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
247;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
248;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
249;34,0;2,0;35595,0;9,0;13,0;2,0;11,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;10,391057968139648;11,25277314430628;14,0;14,0;31,2;0,0
250;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
251;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
252;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
253;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
254;34,0;2,0;199539,0;8,0;11,0;2,0;2,0;0,0;4,0;1,0;0,0;0,0;48,0;31,0;1;ok;10,247174263000488;11,25277314430628;14,0;14,0;31,2;0,0
255;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
256;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
257;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
258;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
259;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
260;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
261;35,0;2,0;112271,0;15,0;10,0;2,0;2,0;0,0;4,0;1,0;0,0;0,0;45,0;31,0;1;ok;10,599898338317871;11,25277314430628;14,0;14,0;31,2;0,0
262;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;11,672871589660645;11,25277314430628;14,0;14,0;31,2;0,0
263;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
264;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
265;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
266;80,0;4,0;201092,0;11,0;9,0;2,0;7,0;0,0;4,0;1,0;0,0;0,0;30,0;31,0;0;ok;11,77370834350586;11,25277314430628;14,0;14,0;31,2;0,0
267;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
268;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
269;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
270;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
271;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
272;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
273;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
274;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
275;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
276;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
277;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
278;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;12,17042064666748;11,25277314430628;14,0;14,0;31,2;0,0
279;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
280;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
281;47,0;4,0;235646,0;12,0;14,0;2,0;9,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;11,544245719909668;11,25277314430628;14,0;14,0;31,2;0,0
282;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
283;34,0;2,0;190385,0;12,0;14,0;4,0;9,0;1,0;4,0;0,0;0,0;0,0;40,0;31,0;1;ok;11,505125999450684;11,25277314430628;14,0;14,0;31,2;0,0
284;51,0;2,0;146813,0;15,0;10,0;2,0;9,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;11,033377647399902;11,25277314430628;14,0;14,0;31,2;0,0
285;38,0;2,0;179352,0;7,0;12,0;3,0;0,0;4,0;4,0;0,0;0,0;0,0;40,0;31,0;0;ok;10,8723726272583;11,25277314430628;14,0;14,0;31,2;0,0
286;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
287;44,0;3,0;57233,0;15,0;10,0;2,0;2,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;10,820578575134277;11,25277314430628;14,0;14,0;31,2;0,0
288;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
289;51,0;2,0;117700,0;15,0;10,0;2,0;0,0;5,0;4,0;0,0;0,0;0,0;40,0;31,0;0;ok;11,572171211242676;11,25277314430628;14,0;14,0;31,2;0,0
290;26,0;2,0;184872,0;9,0;13,0;2,0;3,0;5,0;4,0;0,0;0,0;0,0;55,0;31,0;1;ok;11,792465209960938;11,25277314430628;14,0;14,0;31,2;0,0
291;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
292;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
293;32,0;2,0;353994,0;9,0;13,0;2,0;3,0;2,0;1,0;0,0;0,0;0,0;40,0;1,9999999999999964;0;ok;10,548690795898438;11,25277314430628;14,0;14,0;31,2;0,0
294;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
295;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
296;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
297;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
298;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;11,676396369934082;11,25277314430628;14,0;14,0;31,2;0,0
299;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
300;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
301;44,0;3,0;57233,0;15,0;10,0;2,0;2,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;10,878715515136719;11,25277314430628;14,0;14,0;31,2;0,0
302;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
303;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
304;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
305;29,0;2,0;183111,0;8,0;11,0;2,0;6,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;9,985965728759766;11,25277314430628;14,0;14,0;31,2;0,0
306;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
307;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
308;37,0;3,0;116554,0;12,0;14,0;0,0;3,0;1,0;4,0;0,0;0,0;0,0;70,0;31,0;0;ok;11,554810523986816;11,25277314430628;14,0;14,0;31,2;0,0
309;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
310;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
311;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
312;59,0;2,0;59469,000000000015;12,0;14,0;2,0;12,0;0,0;4,0;1,0;0,0;0,0;40,0;16,0;0;ok;11,363401412963867;11,25277314430628;14,0;14,0;31,2;0,0
313;64,0;2,0;391121,0;5,0;4,0;2,0;4,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;10,642855644226074;11,25277314430628;14,0;14,0;31,2;0,0
314;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
315;19,0;7,0;200790,0;2,0;8,0;2,0;14,0;2,0;4,0;0,0;15023,999999999998;0,0;40,0;31,0;1;ok;12,623522758483887;11,25277314430628;14,0;14,0;31,2;0,0
316;47,0;0,9999999999999998;128401,0;10,0;16,0;4,0;9,0;4,0;4,0;0,0;0,0;0,0;40,0;31,0;0;ok;12,211994171142578;11,25277314430628;14,0;14,0;31,2;0,0
317;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
318;41,0;2,0;145441,0;11,0;9,0;2,0;6,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;10,216401100158691;11,25277314430628;14,0;14,0;31,2;0,0
319;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
320;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
321;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
322;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
323;19,0;7,0;200790,0;2,0;8,0;2,0;14,0;2,0;4,0;0,0;15023,999999999998;0,0;40,0;31,0;1;ok;10,602156639099121;11,25277314430628;14,0;14,0;31,2;0,0
324;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
325;59,0;2,0;229939,0;11,0;9,0;2,0;11,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;11,143534660339355;11,25277314430628;14,0;14,0;31,2;0,0
326;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
327;20,0;2,0;127185,0;15,0;10,0;4,0;9,0;3,0;4,0;0,0;0,0;0,0;15,000000000000004;31,0;0;ok;10,876856803894043;11,25277314430628;14,0;14,0;31,2;0,0
328;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
329;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
330;38,0;2,0;216129,0;9,0;13,0;0,0;7,0;1,0;1,9999999999999998;0,0;0,0;0,0;60,0;33,0;1;ok;10,566994667053223;11,25277314430628;14,0;14,0;31,2;0,0
331;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
332;41,0;0,9999999999999998;183009,0;11,0;9,0;2,0;13,0;0,0;1,9999999999999998;1,0;0,0;0,0;40,0;31,0;1;ok;9,779924392700195;11,25277314430628;14,0;14,0;31,2;0,0
333;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
334;51,0;0,0;45487,0;11,0;9,0;2,0;13,0;0,0;4,0;1,0;0,0;0,0;80,0;31,0;0;ok;12,293331146240234;11,25277314430628;14,0;14,0;31,2;0,0
335;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
336;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
337;34,0;2,0;141058,0;15,0;10,0;2,0;7,0;0,0;4,0;1,0;0,0;0,0;62,0;20,0;0;ok;10,972661972045898;11,25277314430628;14,0;14,0;31,2;0,0
338;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
339;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
340;49,0;4,0;155862,0;11,0;9,0;2,0;4,0;0,0;4,0;1,0;0,0;0,0;50,0;31,0;1;ok;11,211374282836914;11,25277314430628;14,0;14,0;31,2;0,0
341;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
342;37,0;4,0;42044,0;15,0;10,0;2,0;4,0;0,0;4,0;1,0;0,0;0,0;84,0;31,0;0;ok;12,392871856689453;11,25277314430628;14,0;14,0;31,2;0,0
343;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
344;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
345;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
346;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
347;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
348;26,0;2,0;184872,0;9,0;13,0;2,0;3,0;5,0;4,0;0,0;0,0;0,0;55,0;31,0;1;ok;11,08616828918457;11,25277314430628;14,0;14,0;31,2;0,0
349;36,0;2,0;191754,0;11,0;9,0;2,0;2,0;0,0;4,0;1,0;0,0;0,0;50,0;31,0;1;ok;10,373871803283691;11,25277314430628;14,0;14,0;31,2;0,0
350;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
351;32,0;2,0;353994,0;9,0;13,0;2,0;3,0;2,0;1,0;0,0;0,0;0,0;40,0;1,9999999999999964;1;ok;11,627817153930664;11,25277314430628;14,0;14,0;31,2;0,0
352;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
353;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
354;64,0;2,0;391121,0;5,0;4,0;2,0;4,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;10,770914077758789;11,25277314430628;14,0;14,0;31,2;0,0
355;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
356;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
357;34,0;2,0;106761,0;9,0;13,0;2,0;11,0;0,0;4,0;1,0;0,0;0,0;45,0;31,0;1;ok;10,617772102355957;11,25277314430628;14,0;14,0;31,2;0,0
358;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
359;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
360;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
361;58,0;0,9999999999999998;283635,0;9,0;13,0;4,0;9,0;1,0;4,0;0,0;0,0;0,0;40,0;31,0;0;ok;11,52873420715332;11,25277314430628;14,0;14,0;31,2;0,0
362;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
363;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
364;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
365;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
366;55,0;2,0;209962,0;11,0;9,0;2,0;11,0;0,0;4,0;1,0;0,0;0,0;35,0;31,0;1;ok;10,833420753479004;11,25277314430628;14,0;14,0;31,2;0,0
367;34,0;2,0;190385,0;12,0;14,0;4,0;9,0;1,0;4,0;0,0;0,0;0,0;40,0;31,0;1;ok;11,555196762084961;11,25277314430628;14,0;14,0;31,2;0,0
368;42,0;2,0;37869,0;15,0;10,0;0,0;6,0;1,0;4,0;1,0;0,0;1590,0;40,0;31,0;0;ok;11,528450012207031;11,25277314430628;14,0;14,0;31,2;0,0
369;45,0;4,0;31478,0;9,0;13,0;2,0;11,0;0,0;4,0;1,0;2829,0;0,0;60,0;31,0;1;ok;11,74481201171875;11,25277314430628;14,0;14,0;31,2;0,0
370;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
371;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
372;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
373;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
374;48,0;0,9999999999999998;283037,0;9,0;13,0;2,0;9,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;10,821237564086914;11,25277314430628;14,0;14,0;31,2;0,0
375;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
376;56,0;3,0;211804,0;9,0;13,0;2,0;11,0;0,0;4,0;1,0;15023,999999999998;0,0;50,0;31,0;1;ok;12,286619186401367;11,25277314430628;14,0;14,0;31,2;0,0
377;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
378;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
379;39,0;2,0;117381,0;15,0;10,0;0,0;13,0;1,0;4,0;1,0;0,0;0,0;65,0;31,0;1;ok;11,456140518188477;11,25277314430628;14,0;14,0;31,2;0,0
380;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
381;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
382;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
383;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
384;34,0;0,9999999999999998;454076,0;8,0;11,0;2,0;7,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;10,779882431030273;11,25277314430628;14,0;14,0;31,2;0,0
385;44,0;5,0;115932,0;12,0;14,0;2,0;3,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;11,51263427734375;11,25277314430628;14,0;14,0;31,2;0,0
386;23,0;2,0;220993,0;15,0;10,0;4,0;7,0;3,0;4,0;1,0;0,0;0,0;35,0;31,0;0;ok;12,12203311920166;11,25277314430628;14,0;14,0;31,2;0,0
387;32,0;2,0;37210,0;9,0;13,0;2,0;3,0;0,0;4,0;1,0;0,0;0,0;45,0;31,0;1;ok;10,395875930786133;11,25277314430628;14,0;14,0;31,2;0,0
388;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
389;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
390;50,0;2,0;196193,0;12,0;14,0;3,0;9,0;2,0;4,0;1,0;0,0;0,0;60,0;33,0;0;ok;12,362713813781738;11,25277314430628;14,0;14,0;31,2;0,0
391;44,0;2,0;144778,0;15,0;10,0;5,0;3,0;1,0;4,0;1,0;0,0;0,0;45,0;31,0;1;ok;12,262045860290527;11,25277314430628;14,0;14,0;31,2;0,0
392;29,0;0,9999999999999998;220419,0;9,0;13,0;4,0;10,0;1,0;4,0;1,0;0,0;0,0;56,0;31,0;0;ok;13,025348663330078;11,25277314430628;14,0;14,0;31,2;0,0
393;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
394;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
395;40,0;2,0;20109,0;15,0;10,0;0,0;5,0;1,0;0,0;0,0;0,0;0,0;84,0;31,0;0;ok;12,229873657226562;11,25277314430628;14,0;14,0;31,2;0,0
396;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
397;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
398;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
399;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
400;39,0;0,9999999999999998;455399,0;11,0;9,0;2,0;10,0;0,0;1,9999999999999998;1,0;15023,999999999998;0,0;40,0;31,0;1;ok;12,675559997558594;11,25277314430628;14,0;14,0;31,2;0,0
401;41,0;2,0;145441,0;11,0;9,0;2,0;6,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;10,221880912780762;11,25277314430628;14,0;14,0;31,2;0,0
402;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
403;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
404;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
405;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
406;35,0;2,0;112271,0;15,0;10,0;2,0;2,0;0,0;4,0;1,0;0,0;0,0;45,0;31,0;0;ok;10,929128646850586;11,25277314430628;14,0;14,0;31,2;0,0
407;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
408;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
409;40,0;2,0;213019,0;11,0;9,0;0,0;11,0;4,0;4,0;0,0;0,0;0,0;30,0;31,0;0;ok;10,350761413574219;11,25277314430628;14,0;14,0;31,2;0,0
410;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
411;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
412;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
413;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
414;37,0;2,0;35330,0;11,0;9,0;0,0;2,0;1,0;4,0;1,0;0,0;1668,9999999999998;55,0;31,0;1;ok;11,608860969543457;11,25277314430628;14,0;14,0;31,2;0,0
415;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
416;44,0;2,0;144778,0;15,0;10,0;5,0;3,0;1,0;4,0;1,0;0,0;0,0;45,0;31,0;1;ok;11,396631240844727;11,25277314430628;14,0;14,0;31,2;0,0
417;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
418;19,0;7,0;200790,0;2,0;8,0;2,0;14,0;2,0;4,0;0,0;15023,999999999998;0,0;40,0;31,0;1;ok;12,1366605758667;11,25277314430628;14,0;14,0;31,2;0,0
419;43,0;2,0;150519,0;15,0;10,0;2,0;9,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;10,856346130371094;11,25277314430628;14,0;14,0;31,2;0,0
420;46,0;2,0;165937,0;11,0;9,0;2,0;2,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;10,386370658874512;11,25277314430628;14,0;14,0;31,2;0,0
421;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
422;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
423;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;11,118606567382812;11,25277314430628;14,0;14,0;31,2;0,0
424;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
425;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
426;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
427;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
428;34,0;2,0;190385,0;12,0;14,0;4,0;9,0;1,0;4,0;0,0;0,0;0,0;40,0;31,0;1;ok;11,601579666137695;11,25277314430628;14,0;14,0;31,2;0,0
429;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
430;34,0;2,0;190385,0;12,0;14,0;4,0;9,0;1,0;4,0;0,0;0,0;0,0;40,0;31,0;0;ok;11,501194953918457;11,25277314430628;14,0;14,0;31,2;0,0
431;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
432;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
433;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
434;51,0;2,0;122109,0;15,0;10,0;2,0;0,0;5,0;4,0;0,0;0,0;0,0;35,0;31,0;1;ok;11,266570091247559;11,25277314430628;14,0;14,0;31,2;0,0
435;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
436;42,0;2,0;125280,0;9,0;13,0;2,0;3,0;0,0;4,0;1,0;3137,0;0,0;40,0;31,0;0;ok;10,477299690246582;11,25277314430628;14,0;14,0;31,2;0,0
437;26,0;2,0;184872,0;9,0;13,0;2,0;3,0;5,0;4,0;0,0;0,0;0,0;55,0;31,0;1;ok;12,817390441894531;11,25277314430628;14,0;14,0;31,2;0,0
438;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
439;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
440;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
441;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
442;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
443;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
444;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
445;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
446;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
447;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
