;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
121;A11;27,0;A32;A43;4060,5821875784386;A61;A73;3,0;A93;A101;2,0;A123;27,0;A143;A152;1,0;A174;1,0;A191;A201;0;ok;0,18943530321121216;0,382277766764164;1,0;1,39;100,0;0,0
122;A14;10,0;A32;A46;606,0985865702396;A63;A75;4,0;A93;A101;4,0;A124;46,0;A143;A153;1,0;A173;1,0;A192;A201;0;ok;0,035531580448150635;0,382277766764164;1,0;1,39;100,0;0,0
123;A11;18,0;A32;A44;1206,3318012431141;A61;A73;4,0;A94;A101;3,0;A121;47,0;A143;A152;1,0;A172;1,0;A192;A201;1;ok;0,0031352639198303223;0,382277766764164;1,0;1,39;100,0;0,0
124;A14;36,0;A33;A40;12324,573851528345;A61;A75;2,0;A93;A101;2,0;A123;45,0;A143;A152;2,0;A173;2,0;A192;A201;0;ok;0,4260129928588867;0,382277766764164;1,0;1,39;100,0;0,0
125;A12;12,0;A32;A43;2930,0;A61;A74;2,0;A92;A101;1,0;A121;19,497384686054698;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,6459201574325562;0,382277766764164;1,0;1,39;100,0;0,0
126;A14;12,0;A34;A42;604,3309196238724;A61;A75;4,0;A93;A101;4,0;A121;43,0;A143;A152;3,0;A173;1,0;A192;A201;0;ok;0,39106833934783936;0,382277766764164;1,0;1,39;100,0;0,0
127;A14;24,0;A33;A49;597,4282069370165;A63;A73;4,0;A93;A101;2,0;A123;44,0;A143;A152;2,0;A173;2,0;A192;A201;0;ok;0,5224079489707947;0,382277766764164;1,0;1,39;100,0;0,0
128;A11;48,0;A32;A41;5299,467605824497;A61;A74;4,0;A93;A101;3,0;A122;26,0;A143;A152;1,0;A173;2,0;A191;A201;0;ok;0,15031450986862183;0,382277766764164;1,0;1,39;100,0;0,0
129;A11;24,0;A32;A43;1938,0;A61;A72;4,0;A91;A101;3,0;A122;34,57463086046643;A143;A152;1,0;A173;1,0;A191;A201;1;ok;0,22165682911872864;0,382277766764164;1,0;1,39;100,0;0,0
130;A13;9,0;A32;A43;610,3244362688051;A62;A75;2,0;A91;A101;4,0;A121;49,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,15155112743377686;0,382277766764164;1,0;1,39;100,0;0,0
131;A11;6,0;A34;A40;613,5990404868585;A61;A74;4,0;A92;A101;3,0;A122;37,0;A143;A152;2,0;A173;1,0;A191;A202;0;ok;0,0013515949249267578;0,382277766764164;1,0;1,39;100,0;0,0
132;A12;11,0;A32;A42;1577,0;A64;A72;4,0;A92;A101;1,0;A121;19,4817336642655;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,044618964195251465;0,382277766764164;1,0;1,39;100,0;0,0
133;A14;24,0;A32;A41;612,8264805779136;A61;A75;4,0;A93;A101;4,0;A123;35,0;A143;A152;1,0;A174;1,0;A192;A201;0;ok;0,6045796871185303;0,382277766764164;1,0;1,39;100,0;0,0
134;A11;18,0;A32;A43;550,0212404270678;A61;A73;4,0;A94;A101;3,0;A121;26,0;A141;A152;1,0;A173;1,0;A191;A201;1;ok;0,2336350977420807;0,382277766764164;1,0;1,39;100,0;0,0
135;A11;6,0;A31;A46;1389,212115145502;A61;A75;4,0;A92;A101;4,0;A124;35,0;A143;A153;1,0;A173;1,0;A191;A201;1;ok;0,05619502067565918;0,382277766764164;1,0;1,39;100,0;0,0
136;A12;12,0;A33;A43;590,8157000320984;A61;A73;4,0;A94;A102;4,0;A121;20,0;A143;A151;2,0;A173;1,0;A191;A201;0;ok;0,0017091631889343262;0,382277766764164;1,0;1,39;100,0;0,0
137;A13;12,0;A34;A40;603,5022321257661;A63;A71;2,0;A93;A101;4,0;A124;66,0;A141;A153;3,0;A171;1,0;A191;A201;0;ok;0,2575926184654236;0,382277766764164;1,0;1,39;100,0;0,0
138;A14;6,0;A32;A46;601,0728970580349;A61;A72;0,9999999999999998;A92;A101;2,0;A124;56,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,2753521502017975;0,382277766764164;1,0;1,39;100,0;0,0
139;A12;36,0;A34;A41;2820,0;A61;A72;4,0;A91;A101;4,0;A123;27,0;A143;A152;2,0;A173;1,0;A191;A201;1;ok;0,18709254264831543;0,382277766764164;1,0;1,39;100,0;0,0
140;A11;18,0;A32;A49;4439,0;A61;A75;0,9999999999999998;A93;A102;1,0;A121;33,0;A141;A152;1,0;A174;1,0;A192;A201;0;ok;0,41615891456604004;0,382277766764164;1,0;1,39;100,0;0,0
141;A12;48,0;A32;A43;6758,0;A62;A73;3,0;A92;A101;2,0;A123;34,807034696006625;A143;A152;1,0;A173;1,0;A192;A201;1;ok;0,6594929695129395;0,382277766764164;3,0;1,39;100,0;0,0
142;A12;24,0;A32;A410;12320,044861453136;A61;A73;2,0;A93;A102;3,0;A123;29,0;A141;A152;2,0;A174;1,0;A192;A201;1;ok;0,2915506362915039;0,382277766764164;1,0;1,39;100,0;0,0
143;A11;8,0;A34;A40;611,8806199591236;A61;A75;4,0;A93;A101;4,0;A121;47,0;A143;A152;2,0;A172;1,0;A191;A201;0;ok;0,03500783443450928;0,382277766764164;1,0;1,39;100,0;0,0
144;A12;6,0;A32;A43;445,1677554672319;A61;A74;3,0;A94;A103;3,0;A121;28,0;A141;A152;1,0;A172;1,0;A191;A201;0;ok;0,011412322521209717;0,382277766764164;1,0;1,39;100,0;0,0
145;A14;12,0;A34;A49;608,6595533425761;A61;A73;3,0;A92;A101;2,0;A121;27,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,16937988996505737;0,382277766764164;1,0;1,39;100,0;0,0
146;A14;15,0;A34;A43;607,7084756253303;A61;A73;4,0;A93;A101;2,0;A122;31,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,22108983993530273;0,382277766764164;1,0;1,39;100,0;0,0
147;A12;48,0;A31;A42;5381,0;A65;A71;3,0;A93;A101;4,0;A124;42,290352242022415;A141;A153;1,0;A171;1,0;A192;A201;0;ok;0,5656888484954834;0,382277766764164;3,0;1,39;100,0;0,0
148;A14;12,0;A34;A46;592,1426839791698;A61;A75;2,0;A92;A101;4,0;A124;57,0;A141;A153;3,0;A172;1,0;A191;A201;0;ok;0,6335816979408264;0,382277766764164;1,0;1,39;100,0;0,0
149;A13;4,0;A32;A40;430,8277145256575;A65;A72;0,9999999999999998;A93;A101;2,0;A121;29,0;A143;A152;1,0;A172;2,0;A191;A202;0;ok;0,31245413422584534;0,382277766764164;1,0;1,39;100,0;0,0
150;A14;21,0;A34;A41;611,6530941514138;A61;A75;0,9999999999999998;A93;A101;4,0;A123;36,0;A143;A152;1,0;A174;1,0;A192;A201;0;ok;0,782727062702179;0,382277766764164;1,0;1,39;100,0;0,0
151;A14;32,636977217574525;A31;A40;9277,0;A65;A73;2,0;A91;A101;4,0;A124;48,0;A143;A153;1,0;A173;1,0;A192;A201;0;ok;0,8908204436302185;0,382277766764164;3,0;1,39;100,0;0,0
152;A14;24,0;A33;A49;603,5369114742857;A65;A73;4,0;A93;A101;4,0;A121;32,0;A143;A152;2,0;A173;2,0;A192;A201;0;ok;0,6978273987770081;0,382277766764164;1,0;1,39;100,0;0,0
153;A14;24,0;A34;A42;5150,0;A61;A75;4,0;A93;A101;4,0;A123;18,8473954998357;A143;A152;1,0;A173;1,0;A192;A201;0;ok;1,218435525894165;0,382277766764164;1,0;1,39;100,0;0,0
154;A11;18,0;A32;A46;801,9592193879134;A61;A71;4,0;A92;A101;1,0;A121;27,0;A143;A152;1,0;A171;1,0;A191;A201;1;ok;0,015270233154296875;0,382277766764164;1,0;1,39;100,0;0,0
155;A12;9,0;A32;A43;607,9806414281647;A61;A73;2,0;A93;A101;2,0;A121;37,0;A143;A152;1,0;A172;2,0;A191;A201;0;ok;0,4437773525714874;0,382277766764164;1,0;1,39;100,0;0,0
156;A14;12,0;A34;A43;597,6756682652967;A61;A75;2,0;A93;A101;2,0;A124;26,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,39273038506507874;0,382277766764164;1,0;1,39;100,0;0,0
157;A11;24,0;A32;A40;4081,9238127726076;A65;A75;4,0;A93;A101;4,0;A124;49,0;A141;A153;1,0;A173;2,0;A192;A201;0;ok;0,41235974431037903;0,382277766764164;2,0;1,39;100,0;0,0
158;A12;12,0;A32;A45;586,7790248402489;A61;A73;4,0;A93;A101;2,0;A123;30,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;0,015347123146057129;0,382277766764164;1,0;1,39;100,0;0,0
159;A12;45,0;A34;A43;4047,0871096642795;A61;A72;4,0;A93;A101;2,0;A122;25,0;A143;A152;2,0;A172;1,0;A191;A201;1;ok;0,2054024636745453;0,382277766764164;1,0;1,39;100,0;0,0
160;A13;24,0;A32;A40;595,2259399271034;A61;A74;4,0;A93;A101;3,0;A124;38,0;A141;A153;1,0;A173;2,0;A191;A201;1;ok;0,10338234901428223;0,382277766764164;1,0;1,39;100,0;0,0
161;A14;48,0;A34;A43;437,8738563728193;A65;A75;4,0;A93;A101;1,0;A121;47,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;0,9228470325469971;0,382277766764164;1,0;1,39;100,0;0,0
162;A11;48,0;A32;A44;2773,8254759693627;A61;A73;3,0;A93;A101;4,0;A123;54,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;0,08145840466022491;0,382277766764164;1,0;1,39;100,0;0,0
163;A11;18,0;A32;A410;3650,0;A61;A72;0,9999999999999998;A92;A101;4,0;A123;22,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;0,1863909214735031;0,382277766764164;1,0;1,39;100,0;0,0
164;A11;12,0;A34;A43;430,93636732808136;A61;A74;4,0;A92;A101;3,0;A121;58,0;A143;A152;4,0;A172;1,0;A192;A201;0;ok;0,0135001540184021;0,382277766764164;1,0;1,39;100,0;0,0
165;A14;10,0;A34;A42;595,0863761675464;A65;A73;2,0;A94;A101;1,0;A123;25,429044166875308;A143;A152;2,0;A173;1,0;A191;A202;0;ok;0,43594640493392944;0,382277766764164;2,0;1,39;100,0;0,0
166;A11;24,0;A33;A41;4007,1828517784497;A61;A73;3,0;A93;A101;4,0;A124;53,0;A143;A153;2,0;A173;2,0;A191;A201;1;ok;0,32518595457077026;0,382277766764164;2,0;1,39;100,0;0,0
167;A14;12,0;A34;A42;591,348452192396;A65;A75;2,0;A93;A101;4,0;A122;49,0;A143;A151;1,0;A173;1,0;A192;A201;0;ok;1,5310567617416382;0,382277766764164;1,0;1,39;100,0;0,0
168;A14;24,0;A34;A41;444,38108139482665;A65;A74;3,0;A93;A101;4,0;A122;43,0;A143;A152;2,0;A173;1,0;A192;A201;0;ok;1,0572988986968994;0,382277766764164;1,0;1,39;100,0;0,0
169;A12;6,0;A32;A40;14555,0;A65;A71;0,9999999999999998;A93;A101;2,0;A122;19,477739795411676;A143;A152;1,0;A171;1,0;A192;A201;1;ok;0,3032407760620117;0,382277766764164;1,0;1,39;100,0;0,0
170;A14;12,0;A32;A42;593,2144729781276;A61;A74;3,0;A92;A101;4,0;A121;31,0;A143;A152;1,0;A172;1,0;A191;A201;0;ok;0,3358515799045563;0,382277766764164;1,0;1,39;100,0;0,0
171;A14;15,0;A31;A43;729,5422052686718;A62;A75;4,0;A93;A101;4,0;A123;34,0;A141;A152;1,0;A172;2,0;A191;A201;0;ok;0,246707022190094;0,382277766764164;1,0;1,39;100,0;0,0
172;A11;9,0;A34;A40;4073,03001304541;A61;A73;2,0;A93;A101;2,0;A121;36,0;A143;A151;2,0;A173;2,0;A191;A201;0;ok;0,3744227886199951;0,382277766764164;1,0;1,39;100,0;0,0
173;A14;10,0;A32;A41;602,3852978393525;A65;A72;0,9999999999999998;A92;A101;4,0;A121;31,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;0,6755365133285522;0,382277766764164;1,0;1,39;100,0;0,0
174;A12;24,0;A32;A40;4102,615325670561;A62;A74;2,503608493531592;A93;A101;3,0;A123;38,0;A141;A152;2,0;A173;1,0;A192;A201;0;ok;0,48770302534103394;0,382277766764164;2,0;1,39;100,0;0,0
175;A14;48,0;A33;A43;12749,0;A63;A74;4,0;A93;A101;1,529605166692021;A123;34,40015120705544;A143;A152;1,0;A174;1,0;A192;A201;0;ok;0,5257891416549683;0,382277766764164;2,0;1,39;100,0;0,0
176;A12;6,0;A33;A40;604,4815586678915;A61;A71;4,0;A93;A101;4,0;A122;47,0;A143;A152;1,0;A174;1,0;A192;A201;1;ok;0,17766106128692627;0,382277766764164;1,0;1,39;100,0;0,0
177;A13;12,0;A32;A43;3016,0;A61;A73;3,0;A94;A101;1,0;A123;19,472573579593103;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,389778196811676;0,382277766764164;1,0;1,39;100,0;0,0
178;A11;12,0;A32;A42;587,417646001948;A61;A75;4,0;A92;A101;4,0;A122;24,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;0,018980026245117188;0,382277766764164;1,0;1,39;100,0;0,0
179;A14;36,0;A31;A40;4686,0;A61;A73;2,0;A93;A101;2,0;A124;32,0;A143;A153;1,0;A174;1,0;A192;A201;0;ok;0,5509583950042725;0,382277766764164;2,0;1,39;100,0;0,0
180;A14;18,0;A34;A40;594,4063747148693;A61;A73;3,0;A93;A101;2,0;A122;32,0;A141;A152;2,0;A173;1,0;A191;A201;1;ok;0,2749602496623993;0,382277766764164;1,0;1,39;100,0;0,0
181;A11;20,0;A34;A42;4041,9064057978435;A61;A75;0,9999999999999998;A92;A101;4,0;A122;24,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,06762188673019409;0,382277766764164;1,0;1,39;100,0;0,0
182;A12;12,0;A34;A40;600,5884958326178;A61;A74;2,0;A93;A101;3,0;A121;47,0;A143;A152;2,0;A172;2,0;A191;A201;0;ok;0,10503911972045898;0,382277766764164;1,0;1,39;100,0;0,0
183;A14;48,0;A31;A49;4199,618946170229;A65;A73;4,0;A91;A101;2,0;A121;38,0;A141;A152;1,0;A173;1,0;A191;A201;1;ok;0,5164223313331604;0,382277766764164;2,0;1,39;100,0;0,0
184;A11;18,0;A34;A42;8660,563159501558;A61;A71;4,0;A93;A101;4,0;A122;40,0;A142;A152;2,0;A174;1,0;A192;A201;0;ok;0,5589671730995178;0,382277766764164;2,0;1,39;100,0;0,0
185;A12;12,0;A32;A43;613,0492666684586;A61;A72;4,0;A94;A103;1,0;A121;26,0;A141;A152;1,0;A172;1,0;A191;A201;0;ok;0,003512144088745117;0,382277766764164;1,0;1,39;100,0;0,0
186;A14;48,0;A31;A43;12307,427755950912;A65;A74;4,0;A93;A101;3,0;A123;37,0;A142;A152;1,0;A173;1,0;A192;A201;0;ok;0,8125925064086914;0,382277766764164;2,0;1,39;100,0;0,0
187;A11;48,0;A32;A41;3931,0;A61;A74;4,0;A93;A101;4,0;A124;46,0;A143;A153;1,0;A173;2,0;A191;A201;1;ok;0,19240480661392212;0,382277766764164;1,0;1,39;100,0;0,0
188;A14;48,0;A34;A46;6110,0;A61;A73;0,9999999999999998;A93;A101;3,0;A124;19,249330330640895;A141;A153;1,0;A173;1,0;A192;A201;0;ok;1,0116465091705322;0,382277766764164;1,0;1,39;100,0;0,0
189;A12;18,0;A32;A49;598,734873944145;A64;A73;4,0;A93;A101;2,0;A122;35,0;A143;A152;1,0;A172;1,0;A192;A201;0;ok;0,3944762647151947;0,382277766764164;1,0;1,39;100,0;0,0
190;A14;12,0;A32;A43;609,7840548106037;A61;A74;4,0;A93;A101;2,0;A123;31,0;A143;A151;2,0;A174;2,0;A192;A201;0;ok;0,3976946175098419;0,382277766764164;1,0;1,39;100,0;0,0
191;A12;24,0;A32;A41;4048,712812774762;A63;A72;3,0;A92;A101;4,0;A123;28,0;A143;A151;1,0;A173;1,0;A191;A201;1;ok;0,018893271684646606;0,382277766764164;1,0;1,39;100,0;0,0
192;A14;36,0;A33;A43;4463,0;A61;A73;4,0;A93;A101;2,0;A123;19,03535285944168;A143;A152;2,0;A174;1,0;A192;A201;1;ok;0,5996050238609314;0,382277766764164;1,0;1,39;100,0;0,0
193;A14;6,0;A34;A40;2080,0;A63;A73;0,9999999999999998;A94;A101;2,0;A123;19,27807716743472;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,4065229296684265;0,382277766764164;1,0;1,39;100,0;0,0
194;A12;21,0;A34;A46;1242,2011307468838;A61;A72;2,0;A91;A101;1,0;A123;33,0;A143;A151;1,0;A173;1,0;A191;A201;1;ok;0,5306168794631958;0,382277766764164;2,0;1,39;100,0;0,0
195;A13;18,0;A32;A42;601,4780018806805;A61;A73;2,0;A93;A101;1,0;A121;34,0;A143;A152;1,0;A172;2,0;A191;A201;1;ok;0,664929211139679;0,382277766764164;1,0;1,39;100,0;0,0
196;A14;24,0;A34;A42;438,49235797848587;A64;A73;4,0;A93;A101;4,0;A121;50,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;0,9811490774154663;0,382277766764164;1,0;1,39;100,0;0,0
197;A11;18,0;A33;A49;1317,6415518879269;A65;A75;4,0;A93;A101;2,0;A122;42,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,5457403063774109;0,382277766764164;2,0;1,39;100,0;0,0
198;A14;17,289143593257936;A31;A40;4657,0;A61;A73;3,0;A93;A101;2,0;A123;30,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;0,5924057364463806;0,382277766764164;3,0;1,39;100,0;0,0
199;A11;24,0;A32;A40;564,8807230966349;A61;A74;4,0;A92;A101;4,0;A123;23,0;A143;A151;2,0;A173;1,0;A191;A201;1;ok;0,25777530670166016;0,382277766764164;1,0;1,39;100,0;0,0
